range,x,y,z,intensity,ring,time,timestamp
24.980003,24.976175,-0.034864783,0.43596113,73.0,23,-0.031219438,1782506718.4920793
24.991999,24.984167,0.2311163,0.5813924,38.0,24,-0.030613359,1782506718.4920793
25.000002,24.99282,0.14394993,0.58157855,37.0,24,-0.030558063,1782506718.4920793
25.000002,24.99316,0.061069943,0.58157855,36.0,24,-0.030514244,1782506718.4920793
25.000002,24.993221,-0.026172811,0.58157855,37.0,24,-0.030458948,1782506718.4920793
24.968,24.965029,0.25272834,0.29065457,68.0,22,-0.03238499,1782506718.5922604
24.984,24.981697,0.17441379,0.29084083,61.0,22,-0.032329693,1782506718.5922604
24.984001,24.982185,0.0784836,0.29084083,62.0,22,-0.0322744,1782506718.5922604
24.991999,24.990305,4.468615e-06,0.29093397,61.0,22,-0.032219104,1782506718.5922604
24.988,24.983555,0.17877735,0.43610072,77.0,23,-0.031544063,1782506718.5922604
24.991999,24.988194,-0.0043544834,0.43617055,80.0,23,-0.03143347,1782506718.5922604
25.000002,24.992626,0.1744843,0.58157855,37.0,24,-0.030778056,1782506718.5922604
24.992,24.99003,0.11776085,0.29093397,63.0,22,-0.032495108,1782506718.6924868
24.98,24.978289,0.030531297,0.29079428,61.0,22,-0.03243981,1782506718.6924868
24.988,24.986242,-0.05668443,0.2908874,62.0,22,-0.032384515,1782506718.6924868
24.984003,24.980173,0.034883298,0.43603092,73.0,23,-0.031653702,1782506718.6924868
24.992002,24.988142,-0.052337397,0.43617055,77.0,23,-0.031598404,1782506718.6924868
25.004,24.996891,0.13088463,0.5816716,34.0,24,-0.030932976,1782506718.6924868
25.008,25.001207,0.034908343,0.58176464,35.0,24,-0.03087768,1782506718.6924868
25.0,24.993196,-0.0436214,0.58157855,36.0,24,-0.030822383,1782506718.6924868
24.988,24.985815,0.1569873,0.2908874,62.0,22,-0.032665472,1782506718.7926764
24.987999,24.986208,0.06978692,0.2908874,61.0,22,-0.032610178,1782506718.7926764
24.988,24.986301,-0.017438399,0.2908874,63.0,22,-0.032554884,1782506718.7926764
24.988,24.98296,0.24855149,0.43610072,77.0,23,-0.03194992,1782506718.7926764
24.992002,24.987675,0.16137426,0.43617055,77.0,23,-0.031894624,1782506718.7926764
24.980003,24.97609,0.07410773,0.43596113,77.0,23,-0.031839326,1782506718.7926764
24.988,24.984194,-0.008714181,0.43610072,77.0,23,-0.031806715,1782506718.7926764
24.991999,24.983955,0.252919,0.5813924,35.0,24,-0.03120537,1782506718.7926764
25.000002,24.993082,0.08724271,0.58157855,38.0,24,-0.031101724,1782506718.7926764
25.000002,24.993235,-0.004362112,0.58157855,37.0,24,-0.03104643,1782506718.7926764
24.984001,24.979244,0.21798392,0.43603092,77.0,23,-0.03213345,1782506718.8928955
24.988,24.98383,0.13518709,0.43610072,73.0,23,-0.032078154,1782506718.8928955
24.980003,24.97616,-0.043582592,0.43596113,73.0,23,-0.03196756,1782506718.8928955
24.991999,24.98487,0.13518247,0.5813924,34.0,24,-0.031301416,1782506718.8928955
24.984,24.981503,0.20057268,0.29084083,60.0,22,-0.03310023,1782506718.993084
24.984,24.982231,-0.06104724,0.29084083,65.0,22,-0.03293434,1782506718.993084
24.984003,24.979357,0.20490557,0.43603092,77.0,23,-0.03232056,1782506718.993084
24.988003,24.984179,0.03052858,0.43610072,77.0,23,-0.032209966,1782506718.993084
24.988,24.98413,-0.05667741,0.43610072,73.0,23,-0.032154668,1782506718.993084
25.015999,25.008352,0.2095144,0.5819507,40.0,24,-0.031562895,1782506718.993084
24.996,24.988937,0.12211992,0.58148545,33.0,24,-0.0315076,1782506718.993084
24.996,24.989212,0.03489159,0.58148545,34.0,24,-0.031452302,1782506718.993084
24.96,24.956985,0.2570028,0.29056144,63.0,22,-0.033350706,1782506719.0932875
24.988,24.986155,0.08721769,0.2908874,62.0,22,-0.033240113,1782506719.0932875
24.984003,24.98003,0.091569826,0.43603092,77.0,23,-0.03243997,1782506719.0932875
24.984001,24.980072,-0.07847822,0.43603092,66.0,23,-0.03232938,1782506719.0932875
24.991997,24.98377,0.27036098,0.5813924,38.0,24,-0.031791948,1782506719.0932875
25.004,24.99723,0.013088523,0.5816716,37.0,24,-0.03162606,1782506719.0932875
24.987999,24.981127,-0.07412073,0.58129936,35.0,24,-0.031570762,1782506719.0932875
24.980001,24.977394,0.2136182,0.29079428,62.0,22,-0.033511348,1782506719.193436
24.991999,24.989964,0.13084477,0.29093397,64.0,22,-0.033456054,1782506719.193436
24.992,24.990269,-0.043609213,0.29093397,64.0,22,-0.03334546,1782506719.193436
24.980003,24.975878,0.12641422,0.43596113,77.0,23,-0.032668512,1782506719.193436
24.991999,24.984247,0.22239514,0.5813924,38.0,24,-0.03195637,1782506719.193436
24.995998,24.988892,0.13084275,0.58148545,34.0,24,-0.031901076,1782506719.193436
24.987999,24.985237,0.23112836,0.2908874,64.0,22,-0.033732533,1782506719.293691
24.987997,24.985891,0.14390548,0.2908874,62.0,22,-0.033677235,1782506719.293691
24.984,24.982243,0.056695834,0.29084083,64.0,22,-0.03362194,1782506719.293691
24.987999,24.986288,-0.030520225,0.2908874,63.0,22,-0.033566646,1782506719.293691
24.984003,24.979088,0.2354334,0.43603092,80.0,23,-0.032954052,1782506719.293691
24.976004,24.97176,0.14819656,0.43589133,73.0,23,-0.032898758,1782506719.293691
24.984001,24.980122,0.061040875,0.43603092,80.0,23,-0.03284346,1782506719.293691
24.984001,24.980183,-0.026163066,0.43603092,73.0,23,-0.032788165,1782506719.293691
25.004002,24.996796,0.14833578,0.5816716,35.0,24,-0.032131318,1782506719.293691
24.996,24.98915,0.06542158,0.58148545,37.0,24,-0.032076024,1782506719.293691
24.972004,24.968987,0.25712636,0.29070115,68.0,22,-0.033940572,1782506719.3938487
24.991999,24.990168,0.08288201,0.29093397,61.0,22,-0.03381833,1782506719.3938487
24.991999,24.990305,0.004366023,0.29093397,62.0,22,-0.033763032,1782506719.3938487
24.984003,24.980196,0.008725675,0.43603092,77.0,23,-0.032993376,1782506719.3938487
25.0,24.991817,0.26608568,0.58157855,38.0,24,-0.032393016,1782506719.3938487
25.000002,24.992565,0.18320838,0.58157855,35.0,24,-0.03233772,1782506719.3938487
25.004,24.99705,0.09598229,0.5816716,34.0,24,-0.032282427,1782506719.3938487
24.987999,24.986288,0.030541074,0.2908874,63.0,22,-0.03399968,1782506719.4940434
24.992002,24.987919,0.11776491,0.43617055,73.0,23,-0.033263385,1782506719.4940434
24.976004,24.972176,0.03487213,0.43589133,73.0,23,-0.033208087,1782506719.4940434
24.996,24.98836,0.20934689,0.58148545,38.0,24,-0.032560065,1782506719.4940434
25.000002,24.993212,0.034897175,0.58157855,37.0,24,-0.032448553,1782506719.4940434
24.988,24.983896,0.122106366,0.43610072,73.0,23,-0.033478845,1782506719.59429
25.004002,24.996937,0.12215901,0.5816716,36.0,24,-0.032712363,1782506719.59429
25.0,24.99318,-0.05234567,0.58157855,36.0,24,-0.03260177,1782506719.59429
24.96,24.956846,0.2700694,0.29056144,63.0,22,-0.03459217,1782506719.6944013
24.984001,24.982107,0.100295186,0.29084083,60.0,22,-0.03448638,1782506719.6944013
24.987997,24.986303,0.008725623,0.2908874,60.0,22,-0.03443108,1782506719.6944013
24.987999,24.986197,-0.07413903,0.2908874,62.0,22,-0.034375787,1782506719.6944013
24.988,24.982685,0.27471185,0.43610072,80.0,23,-0.03381587,1782506719.6944013
24.984003,24.979494,0.18747953,0.43603092,77.0,23,-0.03376057,1782506719.6944013
24.988003,24.984188,0.021807978,0.43610072,77.0,23,-0.03364998,1782506719.6944013
24.991999,24.984465,0.19623156,0.5813924,36.0,24,-0.032994565,1782506719.6944013
25.000002,24.992998,0.10905322,0.58157855,35.0,24,-0.03293927,1782506719.6944013
24.984,24.98214,0.091563515,0.29084083,63.0,22,-0.034715634,1782506719.7945554
24.987999,24.986183,-0.0784876,0.2908874,64.0,22,-0.034605045,1782506719.7945554
24.988,24.983492,0.18750955,0.43610072,77.0,23,-0.0339698,1782506719.7945554
24.984,24.980085,-0.07411857,0.43603092,70.0,23,-0.033804663,1782506719.7945554
24.991999,24.983725,0.2747215,0.5813924,38.0,24,-0.033258613,1782506719.7945554
24.972002,24.968847,0.27019927,0.29070115,64.0,22,-0.035018086,1782506719.8947623
24.984,24.982122,0.0959354,0.29084083,63.0,22,-0.034907494,1782506719.8947623
24.984,24.982304,0.013084012,0.29084083,62.0,22,-0.0348522,1782506719.8947623
24.976004,24.97143,0.19613568,0.43589133,77.0,23,-0.034177158,1782506719.8947623
24.984003,24.980188,0.021804485,0.43603092,80.0,23,-0.034066565,1782506719.8947623
24.996,24.988977,0.11339718,0.58148545,35.0,24,-0.03333678,1782506719.8947623
25.004002,24.997221,0.02617714,0.5816716,35.0,24,-0.033281483,1782506719.8947623
24.996,24.98916,-0.061060168,0.58148545,34.0,24,-0.03322619,1782506719.8947623
24.984001,24.981468,0.20493266,0.29084083,63.0,22,-0.035214934,1782506719.9950972
24.991999,24.984322,0.21367396,0.5813924,38.0,24,-0.033660706,1782506719.9950972
24.996002,24.989191,-0.047975834,0.58148545,34.0,24,-0.03349482,1782506719.9950972
24.972002,24.969074,0.24842307,0.29070115,63.0,22,-0.035458054,1782506720.0954397
24.987999,24.985785,0.16135988,0.2908874,60.0,22,-0.035402756,1782506720.0954397
24.988,24.986303,-0.013077543,0.2908874,60.0,22,-0.035292167,1782506720.0954397
24.988,24.983644,0.16569673,0.43610072,73.0,23,-0.034610927,1782506720.0954397
24.992,24.988071,0.078504324,0.43617055,73.0,23,-0.03455563,1782506720.0954397
24.996,24.992191,-0.008716971,0.43624035,77.0,23,-0.0345018,1782506720.0954397
24.996,24.987911,0.25732067,0.58148545,38.0,24,-0.033900455,1782506720.0954397
25.004002,24.996626,0.17451222,0.5816716,34.0,24,-0.03383613,1782506720.0954397
24.999998,24.993233,0.0043621585,0.58157855,37.0,24,-0.033725537,1782506720.0954397
24.992,24.989317,0.22245511,0.29093397,62.0,22,-0.035597954,1782506720.1956558
24.988,24.986252,0.052332513,0.2908874,64.0,22,-0.03548736,1782506720.1956558
24.984001,24.979168,0.22671466,0.43603092,77.0,23,-0.034810413,1782506720.1956558
24.988,24.983805,0.13953543,0.43610072,77.0,23,-0.03475512,1782506720.1956558
24.984003,24.980133,0.056681223,0.43603092,77.0,23,-0.03469982,1782506720.1956558
24.996002,24.99217,-0.03488711,0.43624035,77.0,23,-0.034644525,1782506720.1956558
25.004,24.99717,0.056716904,0.5816716,35.0,24,-0.033933338,1782506720.1956558
24.996,24.989225,-0.021807255,0.58148545,36.0,24,-0.033878043,1782506720.1956558
24.988003,24.98332,0.20931044,0.43610072,77.0,23,-0.03500086,1782506720.2958903
24.988,24.984165,0.039249137,0.43610072,77.0,23,-0.034890268,1782506720.2958903
24.996,24.992155,-0.043610506,0.43624035,80.0,23,-0.03483497,1782506720.2958903
25.000002,24.993204,0.03925929,0.58157855,34.0,24,-0.03412235,1782506720.2958903
24.988,24.98605,0.113393255,0.2908874,63.0,22,-0.03587321,1782506720.3959048
24.992002,24.98813,-0.056686483,0.43617055,73.0,23,-0.034978688,1782506720.3959048
25.004,24.997179,-0.05235405,0.5816716,35.0,24,-0.034211725,1782506720.3959048
24.996,24.994242,-0.05670258,0.29098052,62.0,22,-0.03594281,1782506720.495972
24.988003,24.983356,0.20493837,0.43610072,73.0,23,-0.035315912,1782506720.495972
24.984003,24.980143,-0.052320644,0.43603092,73.0,23,-0.035147674,1782506720.495972
25.004,24.997196,0.043628428,0.5816716,37.0,24,-0.034434818,1782506720.495972
24.976002,24.972847,0.27024254,0.2907477,64.0,22,-0.036304846,1782506720.5962148
24.988,24.983425,0.19622992,0.43610072,77.0,23,-0.035463918,1782506720.5962148
24.988003,24.98396,0.10901364,0.43610072,77.0,23,-0.035408624,1782506720.5962148
24.996,24.98843,0.2006243,0.58148545,34.0,24,-0.034696244,1782506720.5962148
25.004002,24.996977,0.11343348,0.5816716,35.0,24,-0.034640945,1782506720.5962148
24.996,24.989222,0.026168764,0.58148545,34.0,24,-0.03458565,1782506720.5962148
25.000002,24.99316,-0.061069943,0.58157855,34.0,24,-0.034530357,1782506720.5962148
24.984001,24.98128,0.22673178,0.29084083,64.0,22,-0.036475744,1782506720.6964815
24.980003,24.97513,0.23103705,0.43596113,70.0,23,-0.035687964,1782506720.6964815
24.980003,24.975784,0.14386149,0.43596113,70.0,23,-0.03563267,1782506720.6964815
24.992002,24.988132,0.056699373,0.43617055,73.0,23,-0.03557737,1782506720.6964815
24.984,24.980177,-0.030510759,0.43603092,70.0,23,-0.035522077,1782506720.6964815
24.996,24.988125,0.23551452,0.58148545,38.0,24,-0.034917906,1782506720.6964815
24.987999,24.985113,0.24420983,0.2908874,63.0,22,-0.03670619,1782506720.7965844
24.992,24.990297,-0.021814475,0.29093397,64.0,22,-0.036540303,1782506720.7965844
24.984001,24.97896,0.2485117,0.43603092,77.0,23,-0.035905063,1782506720.7965844
24.988,24.984192,-0.013086304,0.43610072,77.0,23,-0.035728,1782506720.7965844
25.004002,24.995998,0.24867782,0.5816716,37.0,24,-0.035134558,1782506720.7965844
24.996,24.988686,0.16573368,0.58148545,38.0,24,-0.035079263,1782506720.7965844
24.972,24.968939,0.26149598,0.29070115,68.0,22,-0.036940727,1782506720.8968484
24.996,24.99204,0.087240234,0.43624035,77.0,23,-0.03605189,1782506720.8968484
24.996,24.992193,0.004368215,0.43624035,80.0,23,-0.035996597,1782506720.8968484
25.012001,25.005064,0.09164879,0.5818577,37.0,24,-0.035284694,1782506720.8968484
24.991999,24.990292,0.026172679,0.29093397,61.0,22,-0.036965027,1782506720.9969664
24.980003,24.975922,0.11770838,0.43596113,77.0,23,-0.036233738,1782506720.9969664
25.016,25.008389,0.20514959,0.5819507,40.0,24,-0.035520643,1782506720.9969664
25.004002,24.997211,0.03490276,0.5816716,34.0,24,-0.03541005,1782506720.9969664
24.980003,24.97509,0.23539571,0.43596113,73.0,23,-0.036559775,1782506721.0972047
24.992002,24.987703,0.15701336,0.43617055,73.0,23,-0.036519296,1782506721.0972047
24.980003,24.976189,-0.021788064,0.43596113,73.0,23,-0.036408704,1782506721.0972047
25.004002,24.99604,0.24431518,0.5816716,38.0,24,-0.03579595,1782506721.0972047
24.996,24.98923,-0.017445795,0.58148545,34.0,24,-0.035630062,1782506721.0972047
24.984003,24.97992,0.11772721,0.43603092,73.0,23,-0.03659646,1782506721.1972919
24.980003,24.976181,0.03051881,0.43596113,73.0,23,-0.036541164,1782506721.1972919
24.964,24.960985,0.25704396,0.29060802,68.0,22,-0.03771746,1782506721.2976034
24.984,24.982306,4.4671847e-06,0.29084083,62.0,22,-0.037551574,1782506721.2976034
24.976,24.971558,0.1786915,0.43589133,80.0,23,-0.036882017,1782506721.2976034
24.980003,24.976198,0.004365419,0.43596113,77.0,23,-0.036771424,1782506721.2976034
25.0,24.993067,0.09160482,0.58157855,37.0,24,-0.0360569,1782506721.2976034
24.991999,24.985111,-0.07849326,0.5813924,35.0,24,-0.035946306,1782506721.2976034
24.984001,24.981842,0.1526143,0.29084083,62.0,22,-0.03781947,1782506721.3977945
24.984,24.982222,0.065403864,0.29084083,64.0,22,-0.037764173,1782506721.3977945
24.992,24.990301,-0.01744119,0.29093397,64.0,22,-0.03770888,1782506721.3977945
24.980003,24.975006,0.24411316,0.43596113,73.0,23,-0.037099622,1782506721.3977945
24.988003,24.983675,0.16134843,0.43610072,73.0,23,-0.037044328,1782506721.3977945
24.980003,24.9761,0.06974883,0.43596113,77.0,23,-0.036989033,1782506721.3977945
24.984001,24.98019,-0.017431995,0.43603092,77.0,23,-0.036933735,1782506721.3977945
24.992,24.984001,0.24855846,0.5813924,38.0,24,-0.03633314,1782506721.3977945
24.991999,24.984715,0.1613465,0.5813924,35.0,24,-0.036277846,1782506721.3977945
25.0,24.99311,0.078518435,0.58157855,36.0,24,-0.036222547,1782506721.3977945
24.984,24.981941,0.13517478,0.29084083,61.0,22,-0.03797865,1782506721.498006
24.988003,24.983168,0.22675095,0.43610072,80.0,23,-0.037245452,1782506721.498006
24.984,24.97983,0.13516544,0.43603092,73.0,23,-0.037190154,1782506721.498006
24.976004,24.972176,-0.0348592,0.43589133,73.0,23,-0.037087224,1782506721.498006
24.996,24.988821,0.14392689,0.58148545,36.0,24,-0.036440156,1782506721.498006
24.991999,24.98517,0.05668968,0.5813924,34.0,24,-0.03638486,1782506721.498006
24.987999,24.986168,0.08286875,0.2908874,61.0,22,-0.03814835,1782506721.5981057
24.992002,24.988195,-5.4456646e-06,0.43617055,80.0,23,-0.03729741,1782506721.5981057
24.995998,24.98777,0.27040428,0.58148545,38.0,24,-0.03670468,1782506721.5981057
24.963999,24.960798,0.27448088,0.29060802,68.0,22,-0.038459864,1782506721.6983232
24.992,24.989603,0.18755336,0.29093397,61.0,22,-0.038404565,1782506721.6983232
24.992002,24.987425,0.19626133,0.43617055,77.0,23,-0.03762585,1782506721.6983232
24.988,24.984121,-0.06103771,0.43610072,77.0,23,-0.03745996,1782506721.6983232
24.988,24.986261,-0.04797482,0.2908874,64.0,22,-0.038455572,1782506721.7984903
24.988,24.983875,0.12645471,0.43610072,73.0,23,-0.037788637,1782506721.7984903
24.991997,24.984844,0.13954315,0.5813924,34.0,24,-0.03702978,1782506721.7984903
24.996,24.98919,0.04797588,0.58148545,35.0,24,-0.036974486,1782506721.7984903
24.968,24.965073,0.24838325,0.29065457,68.0,22,-0.038838796,1782506721.8987174
24.992,24.989758,0.16574708,0.29093397,62.0,22,-0.038783498,1782506721.8987174
24.988,24.98287,0.25728363,0.43610072,80.0,23,-0.038049825,1782506721.8987174
24.984001,24.980059,0.082838796,0.43603092,77.0,23,-0.03793923,1782506721.8987174
24.992,24.983912,0.2572795,0.5813924,38.0,24,-0.03727261,1782506721.8987174
25.000002,24.992596,0.17884636,0.58157855,36.0,24,-0.037217315,1782506721.8987174
25.003998,24.997232,0.0043628565,0.5816716,37.0,24,-0.037117008,1782506721.8987174
24.972004,24.967922,0.11767068,0.4358215,73.0,23,-0.038184974,1782506721.9989529
24.972004,24.968182,0.030509034,0.4358215,73.0,23,-0.038129676,1782506721.9989529
24.984,24.982069,0.10901513,0.29084083,63.0,22,-0.03920916,1782506722.0992272
24.980001,24.97594,0.11333765,0.43596113,73.0,23,-0.038410448,1782506722.0992272
24.988,24.984182,0.026168326,0.43610072,73.0,23,-0.038355153,1782506722.0992272
24.984001,24.980122,-0.061027937,0.43603092,73.0,23,-0.03829986,1782506722.0992272
25.000002,24.992393,0.20501839,0.58157855,37.0,24,-0.037695684,1782506722.0992272
24.991999,24.984959,0.1177397,0.5813924,37.0,24,-0.03764039,1782506722.0992272
24.983997,24.981634,0.18312162,0.29084083,60.0,22,-0.0394978,1782506722.1994872
24.996,24.988531,0.18754034,0.58148545,36.0,24,-0.037940916,1782506722.1994872
24.984,24.982155,0.087203726,0.29084083,63.0,22,-0.039609805,1782506722.2996452
25.008,25.001122,-0.07418005,0.58176464,37.0,24,-0.037958063,1782506722.2996452
24.988,24.986303,0.013086107,0.2908874,64.0,22,-0.039815035,1782506722.3997476
24.992002,24.98811,-0.06542035,0.43617055,73.0,23,-0.03898102,1782506722.3997476
24.984,24.982283,0.034884244,0.29084083,62.0,22,-0.04003332,1782506722.5000148
24.988,24.983282,0.21367052,0.43610072,73.0,23,-0.03935542,1782506722.5000148
24.980001,24.975855,0.130785,0.43596113,77.0,23,-0.039300125,1782506722.5000148
25.004,24.997196,-0.04362838,0.5816716,36.0,24,-0.03844335,1782506722.5000148
24.96,24.95703,0.25264737,0.29056144,68.0,22,-0.040353894,1782506722.6001794
24.996,24.990868,0.257366,0.43624035,100.0,23,-0.039575413,1782506722.6001794
24.980003,24.976198,-5.4430498e-06,0.43596113,73.0,23,-0.039409526,1782506722.6001794
25.000002,24.99191,0.25736186,0.58157855,38.0,24,-0.038808454,1782506722.6001794
24.992002,24.989357,0.21808182,0.29093397,62.0,22,-0.040513787,1782506722.7003899
24.979998,24.977917,0.13951223,0.29079428,64.0,22,-0.040449705,1782506722.7003899
24.984,24.98227,0.043615915,0.29084083,62.0,22,-0.040394407,1782506722.7003899
24.980003,24.97581,0.13949077,0.43596113,73.0,23,-0.039680284,1782506722.7003899
24.984003,24.980173,-0.034870364,0.43603092,73.0,23,-0.03956969,1782506722.7003899
24.996,24.98917,0.056698754,0.58148545,36.0,24,-0.038866848,1782506722.7003899
24.988,24.986252,-0.052323762,0.2908874,64.0,22,-0.040504728,1782506722.8006008
24.976004,24.971323,0.20920993,0.43589133,70.0,23,-0.039878786,1782506722.8006008
24.967999,24.963898,0.12200863,0.43575168,70.0,23,-0.039823487,1782506722.8006008
24.992,24.985191,-0.047968153,0.5813924,35.0,24,-0.03897005,1782506722.8006008
24.979998,24.978231,-0.06103747,0.29079428,63.0,22,-0.040673476,1782506722.9007514
24.976004,24.971922,0.11768953,0.43589133,73.0,23,-0.040003203,1782506722.9007514
24.991999,24.990288,0.030545963,0.29093397,63.0,22,-0.040892277,1782506723.001329
24.987999,24.980286,0.2179997,0.58129936,38.0,24,-0.039458144,1782506723.001329
24.980001,24.977358,0.2179771,0.29079428,64.0,22,-0.041177545,1782506723.1013253
24.984001,24.982262,-0.04796714,0.29084083,64.0,22,-0.041001916,1782506723.1013253
24.988,24.984158,0.043609485,0.43610072,73.0,23,-0.040269673,1782506723.1013253
24.976004,24.972168,-0.039229315,0.43589133,73.0,23,-0.040214375,1782506723.1013253
25.0,24.992205,0.2268283,0.58157855,38.0,24,-0.03962141,1782506723.1013253
24.991999,24.98519,0.0479682,0.5813924,35.0,24,-0.039510816,1782506723.1013253
25.004002,24.997211,-0.034902714,0.5816716,34.0,24,-0.03945552,1782506723.1013253
24.988,24.985468,0.20496547,0.2908874,64.0,22,-0.041353922,1782506723.20152
24.996,24.988321,0.21370816,0.58148545,38.0,24,-0.039790634,1782506723.20152
25.004002,24.996916,0.12652187,0.5816716,34.0,24,-0.03973534,1782506723.20152
24.96,24.957115,0.24393618,0.29056144,68.0,22,-0.041567717,1782506723.3015978
24.991999,24.990196,0.074147545,0.29093397,63.0,22,-0.041457124,1782506723.3015978
24.984,24.982304,-0.0130754495,0.29084083,63.0,22,-0.04140183,1782506723.3015978
24.980001,24.975647,0.16564369,0.43596113,80.0,23,-0.04072631,1782506723.3015978
24.984001,24.980072,0.07847919,0.43603092,77.0,23,-0.040671013,1782506723.3015978
24.996,24.988626,0.17445637,0.58148545,37.0,24,-0.039949812,1782506723.3015978
25.000002,24.993097,0.082880594,0.58157855,36.0,24,-0.039894518,1782506723.3015978
24.987999,24.985634,0.18315095,0.2908874,60.0,22,-0.041730266,1782506723.4016786
24.992002,24.986685,0.27475584,0.43617055,77.0,23,-0.04100732,1782506723.4016786
24.988003,24.983995,0.100293174,0.43610072,77.0,23,-0.04089673,1782506723.4016786
24.996,24.988464,0.19626297,0.58148545,34.0,24,-0.040175527,1782506723.4016786
25.004002,24.997225,0.02181419,0.5816716,37.0,24,-0.040064935,1782506723.4016786
25.004,24.997149,-0.06544248,0.5816716,35.0,24,-0.04000964,1782506723.4016786
24.980001,24.975899,0.12206728,0.43596113,77.0,23,-0.041136272,1782506723.5018978
24.988003,24.984173,0.034888882,0.43610072,77.0,23,-0.041080974,1782506723.5018978
25.000002,24.992321,0.21374238,0.58157855,38.0,24,-0.040414356,1782506723.5018978
24.984003,24.979704,0.1569631,0.43603092,73.0,23,-0.04133167,1782506723.6019995
24.984003,24.980087,0.07411959,0.43603092,77.0,23,-0.041276377,1782506723.6019995
25.000002,24.992685,0.1657602,0.58157855,35.0,24,-0.04056519,1782506723.6019995
25.0,24.993233,-0.008724317,0.58157855,36.0,24,-0.040455107,1782506723.6019995
24.979998,24.978008,0.1220755,0.29079428,62.0,22,-0.042265788,1782506723.7021866
24.992,24.990282,0.034895416,0.29093397,64.0,22,-0.042210493,1782506723.7021866
24.984003,24.98015,-0.047949173,0.43603092,80.0,23,-0.041385777,1782506723.7021866
24.991999,24.984283,0.21803458,0.5813924,38.0,24,-0.04079305,1782506723.7021866
24.976,24.97373,0.16998765,0.2907477,63.0,22,-0.04250625,1782506723.802405
24.987997,24.986305,4.4679e-06,0.2908874,61.0,22,-0.042386632,1782506723.802405
24.991999,24.98505,0.09593622,0.5813924,34.0,24,-0.040918425,1782506723.802405
24.956,24.952799,0.2743929,0.2905149,63.0,22,-0.0427906,1782506723.9026175
24.984001,24.982298,0.021804143,0.29084083,62.0,22,-0.042624712,1782506723.9026175
24.984,24.982222,-0.06539493,0.29084083,64.0,22,-0.042569418,1782506723.9026175
24.980001,24.975428,0.1961671,0.43596113,77.0,23,-0.04193298,1782506723.9026175
24.976004,24.971962,0.10896129,0.43589133,77.0,23,-0.041877687,1782506723.9026175
24.952,24.948801,0.27434894,0.29046834,63.0,22,-0.042981744,1782506724.0027401
24.980001,24.978298,0.021800652,0.29079428,62.0,22,-0.042815857,1782506724.0027401
24.980003,24.975962,0.10897875,0.43596113,73.0,23,-0.042092193,1782506724.0027401
24.976004,24.972185,0.02615576,0.43589133,73.0,23,-0.0420369,1782506724.0027401
24.988,24.980433,0.2005601,0.58129936,36.0,24,-0.041388396,1782506724.0027401
24.991999,24.984978,0.11337903,0.5813924,36.0,24,-0.0413331,1782506724.0027401
24.980001,24.97805,0.11335695,0.29079428,60.0,22,-0.043103304,1782506724.102975
24.979998,24.978292,0.026160112,0.29079428,60.0,22,-0.043048006,1782506724.102975
24.980003,24.975359,0.20487277,0.43596113,70.0,23,-0.042371295,1782506724.102975
24.992,24.98436,0.2093134,0.5813924,38.0,24,-0.041613396,1782506724.102975
24.992,24.985212,0.034886006,0.5813924,35.0,24,-0.041502804,1782506724.102975
24.984,24.981916,0.13953456,0.29084083,63.0,22,-0.04333375,1782506724.203136
24.98,24.978277,-0.039229188,0.29079428,64.0,22,-0.04322316,1782506724.203136
24.980003,24.976135,0.056672152,0.43596113,77.0,23,-0.042489246,1782506724.203136
24.988,24.98017,0.23107931,0.58129936,38.0,24,-0.041836932,1782506724.203136
25.0,24.99317,0.05670783,0.58157855,37.0,24,-0.04173567,1782506724.203136
24.996,24.989222,-0.026168624,0.58148545,36.0,24,-0.041680373,1782506724.203136
24.987999,24.985697,0.17444171,0.2908874,60.0,22,-0.04354206,1782506724.3033738
24.988,24.984043,0.08721232,0.43610072,80.0,23,-0.042698987,1782506724.3033738
24.976002,24.972075,-0.078453094,0.43589133,66.0,23,-0.042588394,1782506724.3033738
24.992,24.984566,0.18314974,0.5813924,34.0,24,-0.041986607,1782506724.3033738
24.988003,24.983208,0.2223908,0.43610072,73.0,23,-0.043218553,1782506724.503786
24.991997,24.984205,0.22675571,0.5813924,38.0,24,-0.0424521,1782506724.503786
25.000002,24.99287,0.13522576,0.58157855,36.0,24,-0.042396806,1782506724.503786
24.98,24.977198,0.23542537,0.29079428,65.0,22,-0.04424158,1782506724.6039495
24.984001,24.980099,0.06975999,0.43603092,77.0,23,-0.04332819,1782506724.6039495
24.996002,24.988,0.24859825,0.58148545,38.0,24,-0.04266324,1782506724.6039495
24.996,24.98911,0.07850587,0.58148545,36.0,24,-0.042552646,1782506724.6039495
24.98,24.977604,0.18746331,0.29079428,62.0,22,-0.04439507,1782506724.704186
24.980001,24.978107,0.10027912,0.29079428,63.0,22,-0.044339776,1782506724.704186
24.980003,24.976124,-0.061018173,0.43596113,77.0,23,-0.043441165,1782506724.704186
24.996,24.989216,0.03053013,0.58148545,38.0,24,-0.042720918,1782506724.704186
24.991999,24.98517,-0.05668963,0.5813924,38.0,24,-0.042665623,1782506724.704186
24.98,24.977867,0.14823078,0.29079428,62.0,22,-0.04455783,1782506724.8043506
24.98,24.978294,-0.026151178,0.29079428,62.0,22,-0.0444518,1782506724.8043506
