calculated_range,x,y,z,intensity,ring,time,timestamp,cloud_index
25.0,24.998508,0.23124892,0.14529786,96.0,21,-0.0782986,1782501561.3099484,17
24.995998,24.988546,0.53652114,0.29098052,52.0,22,-0.08103563,1782501561.4101703,18
25.000002,24.995686,0.362113,0.2910271,100.0,22,-0.08093413,1782501561.4101703,18
24.991999,24.988794,0.27478874,0.29093397,100.0,22,-0.08087884,1782501561.4101703,18
24.991999,24.989534,0.196264,0.29093397,100.0,22,-0.08082354,1782501561.4101703,18
25.008003,24.998243,0.54546094,0.4364498,70.0,23,-0.08027554,1782501561.4101703,18
24.992,24.984,0.45790964,0.43617055,59.0,23,-0.080220245,1782501561.4101703,18
25.000002,24.994535,0.2879302,0.43631017,59.0,23,-0.080109656,1782501561.4101703,18
24.988,24.98339,0.20059012,0.43610072,52.0,23,-0.08005436,1782501561.4101703,18
25.008001,25.00463,0.3840737,0.14534435,100.0,21,-0.0786056,1782501561.4101703,18
25.000002,24.99782,0.2966942,0.14529786,100.0,21,-0.0785503,1782501561.4101703,18
24.988,24.981098,0.51019114,0.2908874,100.0,22,-0.08121129,1782501561.5103598,19
24.996,24.990725,0.42312846,0.29098052,100.0,22,-0.081156,1782501561.5103598,19
25.000002,24.996109,0.33158857,0.2910271,100.0,22,-0.0811007,1782501561.5103598,19
24.996,24.993113,0.24428801,0.29098052,100.0,22,-0.081045404,1782501561.5103598,19
25.000002,24.990984,0.51039517,0.43631017,59.0,23,-0.080433294,1782501561.5103598,19
24.996,24.988611,0.4230829,0.43624035,59.0,23,-0.080377996,1782501561.5103598,19
24.996,24.989937,0.33587095,0.43624035,59.0,23,-0.0803227,1782501561.5103598,19
24.988,24.98296,0.24855149,0.43610072,63.0,23,-0.080267675,1782501561.5103598,19
25.008001,25.002186,0.5193556,0.14534435,100.0,21,-0.07890687,1782501561.5103598,19
25.008003,25.003695,0.44080657,0.14534435,96.0,21,-0.07885158,1782501561.5103598,19
25.012001,25.00914,0.34921625,0.1453676,100.0,21,-0.07879628,1782501561.5103598,19
25.012001,25.010208,0.26191604,0.1453676,100.0,21,-0.078740984,1782501561.5103598,19
24.996,24.98807,0.55833817,0.29098052,100.0,22,-0.081425324,1782501561.610716,20
25.000002,24.993866,0.47117877,0.2910271,100.0,22,-0.08137003,1782501561.610716,20
25.0,24.995358,0.38393635,0.2910271,100.0,22,-0.081314735,1782501561.610716,20
25.004002,25.000546,0.2967246,0.29107368,100.0,22,-0.08125944,1782501561.610716,20
25.000002,24.99743,0.20943859,0.2910271,100.0,22,-0.08120414,1782501561.610716,20
25.012003,25.001856,0.56300193,0.4365196,73.0,23,-0.080655426,1782501561.610716,20
25.000002,24.99318,0.38826793,0.43631017,59.0,23,-0.08054484,1782501561.610716,20
24.996,24.991241,0.2180886,0.43624035,63.0,23,-0.08043425,1782501561.610716,20
25.012001,25.005041,0.5718103,0.1453676,89.0,21,-0.07910967,1782501561.610716,20
25.012001,25.006886,0.48452285,0.1453676,100.0,21,-0.07905437,1782501561.610716,20
25.004004,25.001661,0.30983233,0.1453211,100.0,21,-0.078943335,1782501561.610716,20
25.004002,25.002588,0.22255854,0.1453211,100.0,21,-0.07888804,1782501561.610716,20
24.991999,24.985096,0.51027286,0.29093397,100.0,22,-0.08158239,1782501561.7114336,21
24.995996,24.990648,0.42748997,0.29098052,100.0,22,-0.0815271,1782501561.7114336,21
24.988,24.983992,0.3401498,0.2908874,100.0,22,-0.0814718,1782501561.7114336,21
24.984001,24.981028,0.2528903,0.29084083,100.0,22,-0.0814165,1782501561.7114336,21
24.996,24.986803,0.519035,0.43624035,59.0,23,-0.08080534,1782501561.7114336,21
24.996,24.988462,0.4318169,0.43624035,59.0,23,-0.08075005,1782501561.7114336,21
24.996,24.989819,0.3445816,0.43624035,63.0,23,-0.08069475,1782501561.7114336,21
25.000002,24.994823,0.26175734,0.43631017,63.0,23,-0.08063945,1782501561.7114336,21
25.016,25.01,0.5282517,0.14539084,100.0,21,-0.079269595,1782501561.7114336,21
25.000004,24.99702,0.3577744,0.14529786,96.0,21,-0.079159,1782501561.7114336,21
25.000002,24.998163,0.26615337,0.14529786,100.0,21,-0.07910371,1782501561.7114336,21
25.000002,24.993948,0.46682885,0.2910271,100.0,22,-0.08175182,1782501561.8110344,22
24.996,24.991425,0.37951338,0.29098052,100.0,22,-0.081696525,1782501561.8110344,22
24.991999,24.988596,0.29222137,0.29093397,100.0,22,-0.081641234,1782501561.8110344,22
24.992002,24.989468,0.20499827,0.29093397,100.0,22,-0.08158191,1782501561.8110344,22
25.004002,24.993956,0.5584718,0.43637997,70.0,23,-0.08102435,1782501561.8110344,22
25.004004,24.995754,0.47121656,0.43637997,59.0,23,-0.08096905,1782501561.8110344,22
24.988,24.981249,0.38370982,0.43610072,59.0,23,-0.08091927,1782501561.8110344,22
24.988003,24.982437,0.29652387,0.43610072,59.0,23,-0.080863975,1782501561.8110344,22
24.992002,24.98732,0.20934395,0.43617055,59.0,23,-0.08080868,1782501561.8110344,22
25.008,25.001041,0.5717189,0.14534435,93.0,21,-0.07950556,1782501561.8110344,22
25.012001,25.007053,0.4757939,0.1453676,96.0,21,-0.079450265,1782501561.8110344,22
25.012001,25.009659,0.30993146,0.1453676,100.0,21,-0.079339676,1782501561.8110344,22
25.000004,24.998629,0.21815996,0.14529786,100.0,21,-0.07928438,1782501561.8110344,22
24.991999,24.987013,0.40561768,0.29093397,100.0,22,-0.0819158,1782501561.911351,23
24.996,24.992277,0.3184504,0.29098052,100.0,22,-0.081860505,1782501561.911351,23
25.000002,24.989359,0.5845501,0.43631017,70.0,23,-0.08125793,1782501561.911351,23
24.996002,24.987247,0.49723107,0.43624035,59.0,23,-0.08120263,1782501561.911351,23
25.000002,24.99283,0.4100652,0.43631017,59.0,23,-0.081147335,1782501561.911351,23
24.992004,24.986113,0.3227353,0.43617055,56.0,23,-0.081092045,1782501561.911351,23
24.992002,24.987043,0.23986961,0.43617055,59.0,23,-0.08103675,1782501561.911351,23
25.004002,24.998455,0.5061833,0.1453211,96.0,21,-0.07966235,1782501561.911351,23
25.012001,25.008068,0.41905335,0.1453676,93.0,21,-0.079606615,1782501561.911351,23
25.012001,25.009321,0.33612147,0.1453676,96.0,21,-0.07955132,1782501561.911351,23
25.000002,24.998343,0.24870105,0.14529786,100.0,21,-0.079496026,1782501561.911351,23
24.987997,24.985025,0.2529308,0.2908874,100.0,22,-0.082028545,1782501562.0115302,24
24.996,24.986712,0.5233957,0.43624035,59.0,23,-0.08142501,1782501562.0115302,24
24.996002,24.988388,0.436166,0.43624035,63.0,23,-0.08136971,1782501562.0115302,24
25.004004,24.997759,0.34906644,0.43637997,63.0,23,-0.081314415,1782501562.0115302,24
