range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25071,25.066513,0.4415253,0.20674878,319.0,50589490,557,31,4009,1782509291.8034837
25104,25.092194,0.7500837,0.2069734,384.0,50397890,532,31,45639,1782509291.9031835
25096,25.088324,0.59591657,0.20691895,381.0,50494920,558,31,43463,1782509291.9031835
25112,25.095903,0.62710845,0.68007934,369.0,50507850,363,29,36625,1782509292.0068102
25089,25.072918,0.6265343,0.6794893,365.0,50505390,391,29,33537,1782509292.1060839
25105,25.09756,0.45538574,0.44345805,402.0,50601180,480,30,57288,1782509292.1060839
25108,25.103506,0.4421779,0.20700063,322.0,50601180,573,31,6402,1782509292.1060839
25075,25.058928,0.6261848,0.67913014,354.0,50513120,352,29,26572,1782509292.2044184
25089,25.076292,0.47267795,0.6794893,372.0,50611610,387,29,37965,1782509292.3029768
25107,25.099321,0.59617805,0.20699382,377.0,50515610,519,31,41356,1782509292.3029768
25128,25.123503,0.44253063,0.20713677,323.0,50611610,590,31,7899,1782509292.3029768
25083,25.062607,0.78018045,0.67933536,365.0,50417870,413,29,33306,1782509292.4034524
25058,25.050337,0.59501326,0.2066603,366.0,50501770,520,31,33520,1782509292.5047596
25081,25.060608,0.7801182,0.6792841,339.0,50404530,371,29,17139,1782509292.6042507
25110,25.09728,0.47307342,0.680028,398.0,50597490,367,29,54861,1782509292.6042507
25057,25.052515,0.4412784,0.20665349,313.0,50597490,588,31,485,1782509292.6042507
25084,25.063606,0.7802115,0.67936105,374.0,50405960,384,29,39142,1782509292.7070346
25089,25.0772,0.7496351,0.2068713,376.0,50405960,533,31,40309,1782509292.7070346
25069,25.064512,0.44149002,0.20673516,319.0,50598910,508,31,4241,1782509292.7070346
25098,25.090324,0.59596413,0.20693256,389.0,50499420,520,31,48739,1782509292.8055985
25102,25.087086,0.7632459,0.44340938,388.0,50407330,441,30,47989,1782509292.9065669
25067,25.059572,0.45469612,0.4428413,375.0,50600290,437,30,39170,1782509292.9065669
25093,25.07809,0.7629722,0.4432633,414.0,50418180,495,30,64520,1782509293.0050137
25095,25.090508,0.44194862,0.20691215,332.0,50605160,564,31,12542,1782509293.101803
25127,25.119555,0.45578498,0.44381514,401.0,50605050,471,30,57146,1782509293.2038388
25093,25.0726,0.7804914,0.6795919,364.0,50401760,396,29,32948,1782509293.4149892
25085,25.064606,0.7802426,0.6793867,379.0,50390660,384,29,42302,1782509293.503094
25064,25.059513,0.44140184,0.20670113,318.0,50580120,530,31,3420,1782509293.604472
25093,25.08029,0.4727533,0.6795919,367.0,50588430,329,29,34574,1782509293.7124925
25082,25.07433,0.59558374,0.20682366,405.0,50492540,564,31,58257,1782509293.7124925
25073,25.068512,0.4415606,0.20676239,320.0,50588430,531,31,4816,1782509293.7124925
25122,25.101576,0.7813932,0.6803359,387.0,50407860,385,29,48061,1782509293.8030758
25113,25.096903,0.6271334,0.680105,400.0,50504870,407,29,55964,1782509293.8030758
25072,25.064331,0.59534603,0.2067556,361.0,50504870,570,31,30352,1782509293.8030758
25081,25.068295,0.4725273,0.6792841,361.0,50629270,387,29,30891,1782509294.0017042
25110,25.095081,0.7634892,0.4435392,402.0,50436100,494,30,57318,1782509294.0017042
25068,25.063513,0.4414724,0.20672835,320.0,50629270,561,31,4568,1782509294.0017042
25123,25.115557,0.4557124,0.4437502,363.0,50628960,488,30,32992,1782509294.204618
25092,25.075916,0.6266092,0.67956626,373.0,50519820,307,29,38458,1782509294.3031585
25107,25.09956,0.455422,0.44349054,414.0,50615760,448,30,64443,1782509294.3031585
25070,25.065512,0.44150767,0.20674197,331.0,50612600,575,31,11442,1782509294.410006
25083,25.066923,0.6263845,0.67933536,358.0,50510960,316,29,28803,1782509294.5092313
25079,25.062925,0.62628466,0.6792328,387.0,50512200,265,29,47255,1782509294.603576
25093,25.085325,0.5958452,0.20689853,360.0,50512200,544,31,30258,1782509294.603576
25094,25.07909,0.7630026,0.44327953,414.0,50436890,494,30,64541,1782509294.8018057
25077,25.065207,0.7492762,0.20678963,371.0,50436890,572,31,36725,1782509294.8018057
25074,25.057928,0.62615985,0.6791045,338.0,50527610,361,29,16449,1782509294.9085307
25096,25.081089,0.76306343,0.443312,416.0,50430530,501,30,273,1782509294.9085307
25100,25.088196,0.74996406,0.20694618,364.0,50430530,496,31,33163,1782509294.9085307
25078,25.073511,0.44164878,0.20679642,305.0,50610190,574,31,60767,1782509295.0020697
25073,25.06231,0.60859585,0.4429387,417.0,50501920,455,30,54,1782509295.105256
25072,25.064571,0.45478684,0.44292244,363.0,50597800,488,30,32061,1782509295.105256
25104,25.091284,0.4729604,0.6798741,391.0,50599640,422,29,50029,1782509295.2015173
25096,25.085299,0.60915434,0.443312,418.0,50508670,480,30,1647,1782509295.3053594
25115,25.094582,0.7811755,0.6801563,379.0,50399570,380,29,42896,1782509295.403576
25111,25.09828,0.47309223,0.68005365,358.0,50583790,408,29,29429,1782509295.5043762
25082,25.074568,0.45496833,0.44308475,395.0,50583790,487,30,52376,1782509295.5043762
25104,25.096321,0.5961067,0.2069734,393.0,50502220,536,31,51290,1782509295.6034205
25119,25.10829,0.60971284,0.4436853,450.0,50519730,488,30,22284,1782509295.703627
25074,25.062208,0.7491865,0.2067692,380.0,50422670,593,31,42842,1782509295.703627
25072,25.06021,0.7491267,0.2067556,363.0,50465240,544,31,31751,1782509295.803213
25111,25.094904,0.6270835,0.68005365,360.0,50597930,397,29,30750,1782509296.0040677
25082,25.070204,0.74942577,0.20682366,379.0,50500700,535,31,42058,1782509296.0040677
25102,25.097507,0.44207206,0.20695978,344.0,50694020,552,31,20282,1782509296.0040677
25130,25.122553,0.45583943,0.44386384,403.0,50664990,465,30,58503,1782509296.1087751
25106,25.101505,0.44214264,0.20698702,339.0,50664990,556,31,17186,1782509296.1087751
25105,25.092283,0.47297925,0.67989975,389.0,50674770,366,29,49089,1782509296.3095505
25068,25.060572,0.45471424,0.44285753,397.0,50674770,389,30,53271,1782509296.3095505
25118,25.1019,0.62725824,0.68023324,369.0,50576780,404,29,36512,1782509296.403523
25124,25.103573,0.78145534,0.6803872,379.0,50475160,415,29,42876,1782509296.706839
25076,25.06833,0.5954411,0.20678282,374.0,50572290,563,31,38647,1782509296.706839
25077,25.072512,0.44163114,0.20678963,319.0,50617400,580,31,4609,1782509296.9059792
25130,25.11727,0.47345003,0.6805411,389.0,50584000,410,29,49347,1782509297.1043382
25126,25.114183,0.7507416,0.20712315,359.0,50404820,585,31,30617,1782509297.2040145
25117,25.109318,0.59641576,0.20706189,382.0,50501890,580,31,44992,1782509297.2040145
25103,25.098507,0.4420897,0.2069666,350.0,50597770,539,31,24160,1782509297.2040145
25079,25.0641,0.76254636,0.44303605,375.0,50392940,482,30,39765,1782509297.5093732
25061,25.049213,0.7487977,0.20668072,360.0,50393900,560,31,29588,1782509297.7028515
25074,25.053614,0.77990055,0.6791045,369.0,50421870,414,29,35651,1782509297.9036705
25085,25.074305,0.60888726,0.44313344,443.0,50518880,487,30,17121,1782509297.9036705
25085,25.070095,0.76272887,0.44313344,403.0,50414650,502,30,57388,1782509298.0021174
25088,25.077303,0.6089601,0.44318214,401.0,50511530,488,30,56266,1782509298.0021174
25063,25.051212,0.74885756,0.20669432,355.0,50414650,575,31,26406,1782509298.0021174
25124,25.116556,0.45573056,0.44376644,397.0,50625140,497,30,54418,1782509298.3041837
25080,25.063925,0.62630963,0.6792584,363.0,50505040,408,29,32021,1782509298.6035876
25081,25.070305,0.6087901,0.44306853,404.0,50532150,505,30,57925,1782509298.8044755
25086,25.078568,0.45504093,0.4431497,399.0,50628300,450,30,54556,1782509298.8044755
25089,25.078302,0.60898435,0.44319835,402.0,50538510,493,30,56899,1782509298.906111
25089,25.081566,0.45509535,0.44319835,418.0,50634370,444,30,1073,1782509298.906111
25051,25.046516,0.44117257,0.20661265,310.0,50634370,552,31,63612,1782509298.906111
25073,25.056929,0.6261349,0.6790788,340.0,50550250,391,29,17530,1782509299.0058827
25077,25.062101,0.7624855,0.4430036,382.0,50453070,467,30,44220,1782509299.0058827
25078,25.067307,0.60871726,0.44301984,379.0,50550250,459,30,41763,1782509299.0058827
25077,25.06933,0.5954649,0.20678963,347.0,50550250,552,31,21741,1782509299.0058827
25125,25.110073,0.7639454,0.4437827,419.0,50449930,469,30,2954,1782509299.106225
25146,25.135279,0.61036843,0.44412354,437.0,50547040,469,30,14780,1782509299.106225
25118,25.106186,0.75050235,0.2070687,364.0,50429970,532,31,33296,1782509299.2047184
25139,25.124063,0.7643712,0.4440099,419.0,50410280,482,30,3184,1782509299.3046048
25119,25.107185,0.75053227,0.2070755,384.0,50364480,555,31,45803,1782509299.5021672
25117,25.096579,0.78123766,0.6802076,374.0,50402950,394,29,39708,1782509299.8064747
25067,25.062513,0.44145477,0.20672156,301.0,50595910,580,31,58677,1782509299.8064747
25062,25.057514,0.44136658,0.20668752,338.0,50670010,574,31,15707,1782509300.0026722
25073,25.052614,0.7798695,0.6790788,346.0,50484320,385,29,21335,1782509300.1118846
25061,25.044937,0.6258353,0.678771,332.0,50581500,393,29,12290,1782509300.1118846
25120,25.107275,0.4732617,0.68028456,407.0,50629960,438,29,60347,1782509300.3071444
25130,25.109568,0.7816419,0.6805411,355.0,50402100,390,29,27970,1782509300.4080179
25098,25.086197,0.7499042,0.20693256,349.0,50402100,565,31,23296,1782509300.4080179
25091,25.08651,0.44187805,0.20688492,311.0,50525910,589,31,65288,1782509300.6047385
25079,25.07157,0.45491388,0.44303605,376.0,50669900,465,30,40501,1782509301.0043776
25077,25.056612,0.77999383,0.67918146,365.0,50485860,418,29,33169,1782509301.1045806
25080,25.067295,0.47250846,0.6792584,369.0,50679130,387,29,35910,1782509301.1045806
25120,25.112556,0.45565796,0.44370154,381.0,50679130,442,30,43917,1782509301.1045806
25141,25.126062,0.7644321,0.44404238,387.0,50479090,478,30,48546,1782509301.2047265
25080,25.072569,0.45493203,0.4430523,408.0,50563810,469,30,60622,1782509301.406888
25109,25.10132,0.5962256,0.20700744,375.0,50438230,509,31,40192,1782509301.5052977
25109,25.104506,0.44219553,0.20700744,319.0,50534160,545,31,4688,1782509301.5052977
25101,25.089195,0.7499939,0.20695299,406.0,50336050,588,31,59767,1782509301.6048603
25079,25.058609,0.78005606,0.6792328,390.0,50444230,320,29,48827,1782509301.909049
25078,25.061926,0.6262597,0.6792071,385.0,50541540,371,29,46018,1782509301.909049
25080,25.069305,0.60876584,0.4430523,382.0,50541540,476,30,44229,1782509301.909049
25069,25.061333,0.59527475,0.20673516,377.0,50541540,595,31,40845,1782509301.909049
25086,25.065605,0.78027374,0.67941236,379.0,50485240,312,29,42095,1782509302.0051198
25127,25.114271,0.47339353,0.68046415,402.0,50678520,375,29,57674,1782509302.0051198
25114,25.097902,0.6271584,0.68013066,368.0,50609920,424,29,35702,1782509302.2088108
25117,25.104277,0.47320524,0.6802076,394.0,50706120,410,29,52238,1782509302.2088108
25105,25.100506,0.442125,0.20698021,323.0,50675720,572,31,7001,1782509302.305419
25071,25.05493,0.626085,0.67902756,350.0,50522230,428,29,23576,1782509302.5056279
25073,25.060299,0.47237664,0.6790788,352.0,50618220,421,29,24911,1782509302.5056279
25070,25.058208,0.7490669,0.20674197,363.0,50425170,539,31,31751,1782509302.5056279
25121,25.100576,0.78136206,0.6803102,386.0,50413550,396,29,47355,1782509302.6060412
25076,25.059927,0.6262098,0.6791558,371.0,50494840,423,29,36887,1782509302.70383
25090,25.077291,0.47269678,0.67951494,384.0,50590740,407,29,45424,1782509302.70383
25068,25.053106,0.7622118,0.44285753,443.0,50397810,455,30,16283,1782509302.70383
25076,25.065308,0.6086687,0.44298735,404.0,50494840,464,30,58057,1782509302.70383
25057,25.045216,0.7486781,0.20665349,363.0,50397810,577,31,31940,1782509302.70383
25084,25.076567,0.45500463,0.4431172,369.0,50606040,492,30,36034,1782509303.2062776
25082,25.071306,0.6088144,0.44308475,406.0,50519690,449,30,58875,1782509303.3031762
25063,25.055574,0.45462352,0.44277635,340.0,50615680,494,30,17416,1782509303.3031762
25071,25.063332,0.59532225,0.20674878,341.0,50519690,590,31,18286,1782509303.3031762
25088,25.073093,0.76282007,0.44318214,423.0,50467400,471,30,4670,1782509303.6045709
25084,25.071293,0.4725838,0.67936105,381.0,50601660,388,29,43524,1782509303.9028938
25072,25.051615,0.7798384,0.6790532,360.0,50413280,375,29,30164,1782509304.3025713
25133,25.118067,0.76418877,0.44391254,436.0,50415510,462,30,13889,1782509304.505101
25108,25.091906,0.6270086,0.6799767,374.0,50580370,434,29,39319,1782509305.1035976
25068,25.051931,0.62601006,0.67895055,361.0,50443080,397,29,30605,1782509305.613426
25086,25.075304,0.6089115,0.4431497,391.0,50464260,434,30,49608,1782509305.7085497
25122,25.114555,0.45569426,0.443734,377.0,50650540,540,30,41530,1782509306.0089562
25065,25.048935,0.6259352,0.6788736,341.0,50501550,386,29,18045,1782509306.4036977
25083,25.068098,0.762668,0.443101,376.0,50391640,452,30,40013,1782509306.6040602
25100,25.095507,0.4420368,0.20694618,341.0,50592640,554,31,18355,1782509306.7111259
25035,25.03052,0.44089037,0.20650373,299.0,50619210,559,31,56423,1782509306.8077216
25090,25.082565,0.4551135,0.4432146,393.0,50629740,474,30,51352,1782509307.1074586
25064,25.051304,0.47220716,0.67884797,371.0,50583010,352,29,37065,1782509307.7045436
25056,25.044216,0.7486482,0.20664668,358.0,50367190,513,31,28494,1782509308.0041869
25083,25.075567,0.45498648,0.443101,393.0,50659520,478,30,51197,1782509308.4106581
25124,25.119503,0.4424601,0.20710954,316.0,50676280,551,31,3002,1782509308.5043666
25081,25.073568,0.45495018,0.44306853,377.0,50568960,478,30,41087,1782509309.2047253
25113,25.092583,0.78111327,0.680105,374.0,50379710,386,29,39681,1782509309.309051
25124,25.113287,0.60983425,0.44376644,437.0,50456480,508,30,14071,1782509309.5041513
25060,25.052336,0.59506077,0.2066739,339.0,50547250,521,31,16586,1782509309.8042738
25042,25.037518,0.4410138,0.20655139,302.0,50643310,514,31,58662,1782509309.8042738
25065,25.060514,0.44141948,0.20670794,324.0,50652990,532,31,7191,1782509310.005454
25110,25.10232,0.59624934,0.20701425,388.0,50566020,523,31,48327,1782509310.2042549
25072,25.05593,0.6261099,0.6790532,363.0,50536340,330,29,31667,1782509310.3086944
25123,25.112288,0.60980994,0.4437502,433.0,50540590,412,30,11424,1782509310.704777
25121,25.116503,0.4424072,0.20708911,313.0,50635810,518,31,1241,1782509310.9050372
25057,25.036629,0.779372,0.6786684,373.0,50407360,321,29,37722,1782509312.4066086
25084,25.069098,0.7626984,0.4431172,413.0,50434690,420,30,63483,1782509312.806742
25045,25.040518,0.44106674,0.2065718,302.0,50658640,513,31,58702,1782509313.1041985
