range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25074,25.06657,0.45482314,0.4429549,371.0,50617040,543,30,36832,1782501455.1646872
25086,25.078568,0.45504093,0.4431497,341.0,50665320,554,30,18115,1782501455.3619163
25095,25.087564,0.45520425,0.44329575,342.0,50674520,558,30,18877,1782501455.7700996
25123,25.119257,0.14747156,0.4437502,402.0,50870660,516,30,57455,1782501455.7700996
25097,25.094748,0.28801084,0.20692575,357.0,50671360,667,31,28394,1782501456.2643318
25126,25.122257,0.1474892,0.4437989,424.0,50780780,521,30,5842,1782501456.5643096
25127,25.121878,0.30164573,0.44381514,393.0,50640900,585,30,52102,1782501456.9661477
25057,25.056046,0.13381225,0.20665349,374.0,50865130,679,31,38276,1782501457.462889
25135,25.129877,0.30174184,0.443945,420.0,50770460,581,30,3809,1782501457.5661898
25131,25.127256,0.14751859,0.44388005,419.0,50867760,552,30,2626,1782501457.5661898
25144,25.140255,0.14759502,0.44409105,392.0,50758170,569,30,51267,1782501457.7660496
25077,25.069569,0.4548776,0.4430036,353.0,50659040,547,30,25546,1782501458.363191
25080,25.074888,0.30108106,0.4430523,396.0,50757680,596,30,53009,1782501458.363191
25071,25.067265,0.14716586,0.4429062,401.0,50855060,533,30,55688,1782501458.363191
25069,25.061571,0.4547324,0.44287375,333.0,50577830,523,30,12961,1782501458.66489
25118,25.117043,0.13413961,0.2070687,389.0,50733580,632,31,49152,1782501458.7662106
25083,25.07851,0.44173697,0.20683046,374.0,50639760,607,31,39162,1782501459.165976
25134,25.128878,0.3017298,0.44392875,387.0,50769690,497,30,48311,1782501459.3694093
25133,25.129255,0.14753036,0.44391254,419.0,50867070,533,30,2762,1782501459.3694093
25121,25.120043,0.13415572,0.20708911,379.0,50873830,620,31,42966,1782501459.5644605
25060,25.055515,0.4413313,0.2066739,348.0,50642420,646,31,22184,1782501459.7624688
25110,25.107746,0.28816035,0.20701425,363.0,50720220,632,31,32597,1782501459.8626375
25083,25.075567,0.45498648,0.443101,348.0,50629780,566,30,22403,1782501460.462711
25124,25.11888,0.30160967,0.44376644,435.0,50694540,569,30,12474,1782501461.3617592
25130,25.122553,0.45583943,0.44386384,375.0,50637290,507,30,40604,1782501461.667951
25126,25.125044,0.13418256,0.20712315,399.0,50843670,636,31,55606,1782501461.8644376
25075,25.06757,0.4548413,0.44297114,332.0,50619640,550,30,12286,1782501462.362415
25120,25.11488,0.30156162,0.44370154,433.0,50665340,518,30,11409,1782501462.762748
25119,25.114504,0.4423719,0.2070755,351.0,50566830,640,31,25146,1782501462.762748
25115,25.110504,0.44230136,0.20704828,363.0,50598320,679,31,32436,1782501463.0732894
