range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25098,25.097391,-0.019962795,0.20693256,384.0,50899850,762,31,45526,1782504500.5206108
25096,25.095045,0.13402155,0.20691895,359.0,50797670,763,31,29732,1782504500.627906
25130,25.124878,0.30168176,0.44386384,428.0,50710130,660,30,8317,1782504500.7222216
25076,25.075392,-0.019945877,0.20678282,388.0,50904930,758,31,47643,1782504500.7222216
25123,25.11969,-0.0066600763,0.4437502,390.0,50923710,662,30,49712,1782504500.8251672
25137,25.131876,0.30176586,0.44397745,397.0,50742700,650,30,54481,1782504500.9207304
25137,25.133255,0.14755388,0.44397745,416.0,50839660,651,30,945,1782504500.9207304
25107,25.101883,0.30140543,0.44349054,360.0,50739090,627,30,30683,1782504501.0212665
25091,25.087694,-0.0066518746,0.44323084,366.0,50933910,725,30,34270,1782504501.0212665
25101,25.098747,0.28805685,0.20695299,360.0,50739090,784,31,30342,1782504501.0212665
25094,25.093044,0.13401082,0.20690534,392.0,50835960,771,31,50442,1782504501.0212665
25101,25.100044,0.13404839,0.20695299,369.0,50840410,739,31,36258,1782504501.1279814
25114,25.111746,0.28820637,0.20704147,388.0,50745080,761,31,48358,1782504501.2220433
25100,25.094883,0.30132136,0.4433769,388.0,50715060,655,30,48035,1782504501.423954
25089,25.088392,-0.019955873,0.2068713,372.0,50909920,804,31,37569,1782504501.423954
25109,25.103882,0.30142948,0.443523,394.0,50708620,690,30,51801,1782504501.5251024
25096,25.092262,0.14731283,0.443312,403.0,50805430,633,30,57529,1782504501.5251024
25104,25.103045,0.13406448,0.2069734,402.0,50790210,750,31,57051,1782504501.6222236
25115,25.114391,-0.019975867,0.20704828,391.0,50888080,778,31,50187,1782504501.6222236
25141,25.135876,0.3018139,0.44404238,398.0,50690200,641,30,55237,1782504501.7213714
25085,25.079887,0.30114114,0.44313344,374.0,50701550,703,30,39300,1782504501.8235724
25115,25.114044,0.13412352,0.20704828,383.0,50798460,815,31,45569,1782504501.8235724
25122,25.116879,0.30158564,0.443734,401.0,50702750,705,30,57036,1782504501.9212706
25105,25.101692,-0.006655463,0.44345805,407.0,50897550,701,30,60491,1782504501.9212706
25075,25.074392,-0.019945107,0.20677601,356.0,50897550,792,31,27322,1782504501.9212706
25123,25.119257,0.14747156,0.4437502,428.0,50798610,629,30,8342,1782504502.0248952
25119,25.11569,-0.0066590514,0.4436853,403.0,50896510,664,30,57831,1782504502.0248952
25076,25.07375,0.2877693,0.20678282,357.0,50701750,756,31,28161,1782504502.0248952
25116,25.11088,0.30151355,0.4436366,421.0,50727040,696,30,4045,1782504502.1254466
25118,25.117392,-0.019978175,0.2070687,379.0,50921950,803,31,42537,1782504502.1254466
25111,25.10726,0.14740102,0.44355544,402.0,50836490,619,30,57279,1782504502.2239394
25110,25.109392,-0.019972023,0.20701425,363.0,50934410,774,31,32451,1782504502.2239394
25126,25.122257,0.1474892,0.4437989,423.0,50814320,668,30,5036,1782504502.323244
25092,25.089748,0.28795332,0.20689172,361.0,50717410,783,31,30814,1782504502.323244
25131,25.130392,-0.019988172,0.20715718,391.0,50912190,738,31,50716,1782504502.323244
25120,25.119043,0.13415036,0.20708232,410.0,50802030,802,31,62148,1782504502.424322
25112,25.109747,0.28818336,0.20702785,394.0,50711220,739,31,52233,1782504502.522255
25103,25.097883,0.3013574,0.4434256,365.0,50709690,656,30,33608,1782504502.6280723
25090,25.089392,-0.019956643,0.20687811,358.0,50904550,757,31,29027,1782504502.6280723
25094,25.091747,0.28797632,0.20690534,363.0,50709080,776,31,32152,1782504502.7239492
25078,25.077393,-0.019947413,0.20679642,359.0,50907550,740,31,29546,1782504502.8292816
25109,25.106747,0.28814885,0.20700744,377.0,50703140,757,31,41357,1782504502.9245305
25099,25.093884,0.30130935,0.4433607,413.0,50685630,661,30,63737,1782504503.0205147
25099,25.095694,-0.006653925,0.4433607,405.0,50880330,661,30,58697,1782504503.0205147
25110,25.10626,0.14739515,0.4435392,392.0,50798660,653,30,50773,1782504503.1214275
25086,25.085045,0.13396788,0.20685089,373.0,50798660,769,31,38334,1782504503.1214275
25105,25.099882,0.3013814,0.44345805,376.0,50715050,724,30,40827,1782504503.32414
25095,25.091694,-0.0066528996,0.44329575,408.0,50909850,638,30,60636,1782504503.32414
25082,25.07975,0.2878383,0.20682366,341.0,50715280,756,31,18202,1782504503.527314
25129,25.128391,-0.019986633,0.20714357,393.0,50910080,766,31,51796,1782504503.527314
25096,25.092693,-0.006653156,0.443312,407.0,50891620,717,30,60219,1782504503.6206892
25130,25.126257,0.14751272,0.44386384,413.0,50779450,716,30,64705,1782504503.7206426
25129,25.12569,-0.0066616144,0.4438476,410.0,50877350,673,30,62399,1782504503.7206426
25086,25.085392,-0.019953566,0.20685089,365.0,50877350,746,31,33425,1782504503.7206426
25091,25.085886,0.30121323,0.44323084,386.0,50690880,648,30,46653,1782504503.8218799
25092,25.088694,-0.0066521307,0.44324705,402.0,50885610,696,30,57109,1782504503.8218799
25108,25.107391,-0.019970484,0.20700063,351.0,50892400,829,31,25174,1782504503.9240396
25097,25.093262,0.14731872,0.4433282,387.0,50799030,660,30,47319,1782504504.0219579
25132,25.131042,0.13421476,0.20716399,383.0,50799030,746,31,45634,1782504504.0219579
25109,25.10839,-0.019971253,0.20700744,358.0,50896920,818,31,29674,1782504504.0219579
25100,25.09626,0.14733635,0.4433769,390.0,50819360,673,30,49196,1782504504.122199
25128,25.12469,-0.006661358,0.44383138,419.0,50917280,653,30,2640,1782504504.122199
25135,25.129877,0.30174184,0.443945,409.0,50729590,681,30,61847,1782504504.223805
25098,25.094261,0.14732459,0.44334444,414.0,50826510,642,30,64455,1782504504.223805
25132,25.129745,0.2884134,0.20716399,381.0,50729590,714,31,44546,1782504504.223805
25123,25.122044,0.13416645,0.20710273,387.0,50828470,733,31,48056,1782504504.4204814
25085,25.082748,0.2878728,0.20684408,353.0,50710250,792,31,25608,1782504504.7256773
25119,25.118391,-0.019978944,0.2070755,354.0,50919130,755,31,27040,1782504504.819471
25082,25.081392,-0.01995049,0.20682366,382.0,50916170,772,31,43909,1782504504.920831
25086,25.080887,0.30115315,0.4431497,368.0,50701300,697,30,35585,1782504505.0218918
25119,25.115257,0.14744805,0.4436853,448.0,50777580,712,30,21057,1782504505.2213523
25108,25.102882,0.30141747,0.44350675,410.0,50686070,676,30,61950,1782504505.3238678
25134,25.13069,-0.006662896,0.44392875,403.0,50880750,668,30,58113,1782504505.3238678
25107,25.106043,0.13408059,0.20699382,394.0,50782930,807,31,52387,1782504505.3238678
25120,25.11939,-0.019979713,0.20708232,389.0,50880750,754,31,49145,1782504505.3238678
25103,25.09926,0.14735399,0.4434256,392.0,50809440,619,30,50811,1782504505.4264207
25121,25.118746,0.2882869,0.20708911,380.0,50712530,742,31,43560,1782504505.4264207
25122,25.11869,-0.00665982,0.443734,400.0,50923720,659,30,56025,1782504505.51947
25128,25.124256,0.14750096,0.44383138,410.0,50831170,686,30,62312,1782504505.6258812
25126,25.125044,0.13418256,0.20712315,375.0,50817340,774,31,40328,1782504505.725297
25133,25.127876,0.3017178,0.44391254,396.0,50706780,640,30,53814,1782504505.8274088
25114,25.113392,-0.019975098,0.20704147,353.0,50893130,783,31,26176,1782504506.120915
25129,25.123878,0.30166975,0.4438476,401.0,50704690,646,30,56864,1782504506.2223523
25097,25.096045,0.13402691,0.20692575,398.0,50801470,747,31,54412,1782504506.2223523
25095,25.092749,0.28798783,0.20691215,367.0,50696450,800,31,34554,1782504506.321623
25093,25.087885,0.30123726,0.4432633,374.0,50688520,649,30,39121,1782504506.4220688
25108,25.10426,0.14738339,0.44350675,416.0,50789760,667,30,246,1782504506.6192985
25110,25.104881,0.3014415,0.4435392,413.0,50761600,692,30,64431,1782504506.8203743
25126,25.120878,0.30163372,0.4437989,394.0,50771230,740,30,52500,1782504506.925626
25132,25.128256,0.14752448,0.4438963,386.0,50868250,650,30,47428,1782504506.925626
25091,25.088749,0.2879418,0.20688492,372.0,50745900,793,31,37671,1782504507.0232322
25101,25.097261,0.14734223,0.44339314,375.0,50822920,677,30,39752,1782504507.126097
25088,25.084696,-0.0066511054,0.44318214,409.0,50908720,639,30,61121,1782504507.2233653
25102,25.096884,0.30134538,0.44340938,398.0,50694870,619,30,54577,1782504507.3205364
25079,25.07675,0.2878038,0.20680323,398.0,50694870,750,31,54035,1782504507.3205364
25098,25.097044,0.13403228,0.20693256,369.0,50791680,768,31,36044,1782504507.3205364
25146,25.142687,-0.0066659716,0.44412354,416.0,50875460,662,30,1073,1782504507.429242
25126,25.123745,0.2883444,0.20712315,382.0,50670680,738,31,44945,1782504507.5241
25094,25.090261,0.14730108,0.44327953,403.0,50761080,674,30,57275,1782504507.6204607
25080,25.07775,0.2878153,0.20681004,359.0,50664270,763,31,29448,1782504507.6204607
25079,25.078045,0.13393031,0.20680323,349.0,50761080,748,31,23226,1782504507.6204607
25106,25.105043,0.13407521,0.20698702,367.0,50825600,737,31,35106,1782504507.8210416
25096,25.090885,0.3012733,0.443312,404.0,50756060,676,30,57924,1782504507.9218118
25079,25.078392,-0.019948183,0.20680323,361.0,50951070,768,31,30665,1782504507.9218118
25115,25.112745,0.28821787,0.20704828,355.0,50766220,764,31,27555,1782504508.1212056
25088,25.087044,0.13397862,0.20686449,369.0,50863180,781,31,35792,1782504508.1212056
25103,25.100748,0.28807986,0.2069666,378.0,50719270,791,31,41687,1782504508.42608
25082,25.081045,0.13394642,0.20682366,359.0,50816190,735,31,29641,1782504508.42608
25126,25.12269,-0.0066608456,0.4437989,389.0,50887280,703,30,49546,1782504508.7207246
25078,25.07575,0.2877923,0.20679642,369.0,50692690,728,31,35887,1782504508.821574
25135,25.13169,-0.006663152,0.443945,406.0,50895960,672,30,60001,1782504508.918684
25081,25.080393,-0.019949721,0.20681685,392.0,50893140,742,31,50335,1782504509.1224732
25084,25.081749,0.28786132,0.20683727,342.0,50712630,792,31,18660,1782504509.3191369
25078,25.077045,0.13392495,0.20679642,366.0,50809490,745,31,33908,1782504509.3191369
25092,25.086885,0.30122524,0.44324705,387.0,50714820,643,30,47324,1782504509.4254155
25084,25.078886,0.30112913,0.4431172,390.0,50715210,636,30,49090,1782504509.5228167
25087,25.083263,0.14725994,0.4431659,396.0,50812070,679,30,52690,1782504509.5228167
25083,25.079695,-0.006649824,0.443101,407.0,50910000,680,30,59531,1782504509.5228167
25124,25.123043,0.13417181,0.20710954,355.0,50829720,815,31,28067,1782504509.719924
25081,25.078749,0.2878268,0.20681685,371.0,50750330,782,31,36920,1782504509.9216921
25112,25.111044,0.13410741,0.20702785,339.0,50833780,793,31,17252,1782504510.0200796
25110,25.106691,-0.0066567445,0.4435392,421.0,50916200,685,30,3347,1782504510.2216733
25121,25.120043,0.13415572,0.20708911,362.0,50818080,774,31,32025,1782504510.2216733
25133,25.129255,0.14753036,0.44391254,417.0,50794710,632,30,1587,1782504510.319981
25124,25.12069,-0.006660333,0.44376644,427.0,50875090,703,30,7969,1782504510.4235113
25074,25.073393,-0.019944338,0.2067692,369.0,50875090,752,31,35687,1782504510.4235113
25118,25.115746,0.28825238,0.2070687,357.0,50668330,781,31,28777,1782504510.5236888
25101,25.097692,-0.0066544376,0.44339314,409.0,50864200,659,30,61274,1782504510.6214988
25114,25.110258,0.14741866,0.44360414,412.0,50761710,680,30,63313,1782504510.8240924
25125,25.124392,-0.019983558,0.20711635,366.0,50859550,773,31,34624,1782504510.8240924
25151,25.145874,0.30193403,0.4442047,424.0,50665990,698,30,6663,1782504510.9217336
25131,25.127256,0.14751859,0.44388005,411.0,50762800,679,30,63044,1782504510.9217336
25077,25.074749,0.2877808,0.20678963,373.0,50718400,754,31,38247,1782504511.1209743
25081,25.080044,0.13394105,0.20681685,377.0,50815320,743,31,40908,1782504511.1209743
25091,25.090391,-0.019957412,0.20688492,383.0,50943210,747,31,44848,1782504511.2206752
25074,25.07175,0.28774628,0.2067692,369.0,50692360,787,31,35496,1782504511.7272248
25117,25.113691,-0.0066585387,0.44365284,396.0,50880000,695,30,53830,1782504511.82432
25122,25.118258,0.14746569,0.443734,391.0,50797380,629,30,50509,1782504512.021183
25133,25.129688,-0.00666264,0.44391254,420.0,50938550,674,30,3252,1782504512.1222236
25086,25.083748,0.2878843,0.20685089,374.0,50744890,858,31,39106,1782504512.6200743
25134,25.131744,0.2884364,0.20717761,356.0,50710230,790,31,28379,1782504513.0240266
25069,25.06675,0.28768876,0.20673516,363.0,50708320,718,31,32018,1782504513.1210463
25077,25.076044,0.13391958,0.20678963,360.0,50805180,757,31,30055,1782504513.1210463
25089,25.085695,-0.006651362,0.44319835,367.0,50882720,638,30,34704,1782504513.3239834
25085,25.081696,-0.0066503366,0.44313344,366.0,50920580,713,30,34225,1782504513.9258587
25137,25.133688,-0.0066636647,0.44397745,433.0,50912550,679,30,11534,1782504514.020934
25125,25.119879,0.30162168,0.4437827,421.0,50720320,626,30,3988,1782504514.1203978
25136,25.132689,-0.0066634086,0.4439612,410.0,50898170,665,30,62598,1782504514.4257119
25069,25.068392,-0.019940494,0.20673516,372.0,50898170,742,31,37529,1782504514.4257119
25127,25.12639,-0.019985097,0.20712996,385.0,50913980,746,31,46810,1782504514.7211268
25139,25.135689,-0.0066641774,0.4440099,435.0,50896480,654,30,12968,1782504514.8244648
25116,25.11539,-0.019976636,0.20705508,384.0,50896480,768,31,45840,1782504514.8244648
25077,25.076393,-0.019946646,0.20678963,344.0,50876090,772,31,19911,1782504514.92597
25119,25.116745,0.2882639,0.2070755,387.0,50692010,767,31,47797,1782504515.2222078
25089,25.083885,0.30118918,0.44319835,399.0,50709790,703,30,55122,1782504515.4288793
25131,25.125877,0.30169377,0.44388005,412.0,50720590,668,30,63736,1782504515.5226145
25139,25.135256,0.14756563,0.4440099,413.0,50817450,630,30,64732,1782504515.5226145
25118,25.117043,0.13413961,0.2070687,391.0,50817450,796,31,50147,1782504515.5226145
