range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25074,25.069511,0.44157824,0.2067692,367.0,50602840,658,31,34314,1782512202.3197627
25106,25.101505,0.44214264,0.20698702,396.0,50569380,667,31,53139,1782512202.5273833
25051,25.048752,0.28748173,0.20661265,299.0,50677520,661,31,56731,1782512202.8252647
25092,25.0813,0.60905725,0.44324705,387.0,50521730,608,30,47516,1782512203.2195504
25076,25.065308,0.6086687,0.44298735,390.0,50467460,581,30,49229,1782512203.5223308
25121,25.113317,0.5965109,0.20708911,364.0,50467460,658,31,33291,1782512203.5223308
25086,25.075304,0.6089115,0.4431497,404.0,50499910,579,30,58256,1782512203.6256888
25084,25.076567,0.45500463,0.4431172,393.0,50595660,592,30,51218,1782512203.6256888
25134,25.126553,0.45591202,0.44392875,424.0,50643480,612,30,6150,1782512203.7212515
25128,25.123503,0.44253063,0.20713677,420.0,50643480,666,31,3195,1782512203.7212515
25093,25.0823,0.6090815,0.4432633,402.0,50563890,599,30,57025,1782512203.8219373
25045,25.042753,0.2874127,0.2065718,326.0,50758500,709,31,8419,1782512203.8219373
25031,25.028753,0.28725168,0.20647651,298.0,50718850,687,31,55671,1782512204.920597
25082,25.07751,0.44171932,0.20682366,386.0,50616480,679,31,46304,1782512205.1232858
25100,25.097748,0.28804535,0.20694618,313.0,50751330,702,31,1165,1782512205.8229032
25147,25.136278,0.6103927,0.44413975,429.0,50514330,607,30,9612,1782512206.126042
25070,25.06489,0.30096093,0.44289,347.0,50708730,577,30,22120,1782512206.126042
25073,25.06533,0.5953698,0.20676239,374.0,50507170,642,31,38788,1782512206.327259
25071,25.066513,0.4415253,0.20674878,372.0,50602860,656,31,37412,1782512206.327259
25103,25.098507,0.4420897,0.2069666,369.0,50605730,674,31,36025,1782512206.4204113
25073,25.06557,0.454805,0.4429387,414.0,50607240,626,30,64012,1782512206.520044
25053,25.048515,0.44120783,0.20662627,365.0,50607520,700,31,33070,1782512206.7199545
25109,25.106747,0.28814885,0.20700744,311.0,50697200,689,31,65022,1782512207.0214915
25061,25.05875,0.28759676,0.20668072,309.0,50724920,725,31,63449,1782512207.4231055
25133,25.122284,0.61005276,0.44391254,382.0,50502890,586,30,45281,1782512207.62051
25069,25.061333,0.59527475,0.20673516,333.0,50465300,660,31,12851,1782512208.62608
25117,25.11188,0.3015256,0.44365284,371.0,50689720,620,30,37838,1782512208.8203247
25067,25.062513,0.44145477,0.20672156,371.0,50591180,657,31,36708,1782512208.8203247
25131,25.120285,0.6100042,0.44388005,448.0,50497520,623,30,21184,1782512208.92281
25065,25.06275,0.28764275,0.20670794,307.0,50714350,681,31,61862,1782512209.0226147
25130,25.124878,0.30168176,0.44386384,398.0,50734950,593,30,55290,1782512209.2206886
25129,25.118286,0.60995567,0.4438476,422.0,50539760,615,30,4759,1782512209.3221078
25145,25.13428,0.6103442,0.4441073,435.0,50483940,600,30,13395,1782512209.523752
25138,25.132875,0.30177787,0.4439937,401.0,50726630,584,30,57386,1782512209.9252076
