range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25088,25.080566,0.4550772,0.44318214,407.0,50615580,602,30,60049,1782508448.7106
25094,25.088884,0.30124927,0.44327953,335.0,50711900,644,30,14616,1782508449.011607
25094,25.083717,0.31886736,0.6796176,377.0,50717200,578,29,41427,1782508449.2122564
25141,25.13028,0.610247,0.44404238,425.0,50502960,601,30,6987,1782508449.4111755
25088,25.077303,0.6089601,0.44318214,415.0,50524260,604,30,65074,1782508449.9108953
25142,25.125885,0.6278574,0.68084896,435.0,50536840,573,29,12864,1782508450.2107854
25069,25.06389,0.30094892,0.44287375,362.0,50731290,599,30,31401,1782508450.2107854
25132,25.126877,0.30170578,0.4438963,364.0,50697090,688,30,33324,1782508450.408536
25135,25.124283,0.61010134,0.443945,419.0,50499320,618,30,2975,1782508450.7100394
25086,25.069921,0.6264594,0.67941236,387.0,50510490,500,29,47361,1782508450.9178023
25079,25.068306,0.6087416,0.44303605,413.0,50510490,611,30,63590,1782508450.9178023
25083,25.075567,0.45498648,0.443101,396.0,50606420,619,30,52943,1782508450.9178023
25128,25.117287,0.60993135,0.44383138,423.0,50519260,581,30,5561,1782508451.3120413
25085,25.072292,0.47260264,0.6793867,398.0,50613130,536,29,54072,1782508451.409483
25079,25.07157,0.45491388,0.44303605,408.0,50613130,638,30,60313,1782508451.409483
25084,25.073723,0.31874037,0.67936105,399.0,50701030,584,29,55038,1782508452.208756
25130,25.124878,0.30168176,0.44386384,372.0,50716550,627,30,38683,1782508452.911123
25069,25.05873,0.3185499,0.67897624,374.0,50690280,549,29,38588,1782508453.1080225
25087,25.079567,0.45505905,0.4431659,432.0,50589390,623,30,10118,1782508453.2075489
25125,25.117556,0.45574868,0.4437827,423.0,50584930,602,30,5382,1782508453.3111541
25142,25.13455,0.45605722,0.4440586,422.0,50617250,612,30,5046,1782508453.8159826
25144,25.138874,0.30184996,0.44409105,332.0,50715710,640,30,13575,1782508453.8159826
25062,25.056892,0.30086482,0.44276014,331.0,50712250,610,30,11746,1782508454.5107477
25131,25.123554,0.45585757,0.44388005,439.0,50623850,627,30,15478,1782508454.7089095
25132,25.119268,0.4734877,0.6805924,388.0,50604190,514,29,48806,1782508454.9076736
25066,25.06089,0.3009129,0.44282505,336.0,50698740,638,30,14797,1782508455.0085564
25079,25.068724,0.31867686,0.6792328,373.0,50714000,552,29,38140,1782508455.1119673
25098,25.081913,0.626759,0.67972016,409.0,50500470,527,29,61305,1782508455.4124892
25137,25.131876,0.30176586,0.44397745,356.0,50694710,597,30,28864,1782508455.4124892
25133,25.127876,0.3017178,0.44391254,334.0,50712330,686,30,14398,1782508455.6098099
25131,25.125877,0.30169377,0.44388005,359.0,50667220,648,30,30371,1782508456.4162023
