range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25113,25.109259,0.14741278,0.4435879,390.0,50750640,463,30,49980,1782500054.486818
25111,25.110392,-0.019972792,0.20702104,386.0,50887420,505,31,47179,1782500054.680064
25120,25.11488,0.30156162,0.44370154,394.0,50759300,502,30,52423,1782500054.9824746
25054,25.053045,0.13379614,0.20663306,370.0,50856830,529,31,35913,1782500054.9824746
25062,25.061392,-0.01993511,0.20668752,374.0,50954660,520,31,38614,1782500054.9824746
25118,25.114258,0.14744218,0.44366905,393.0,50789800,547,30,51516,1782500056.1834319
25098,25.095747,0.28802234,0.20693256,384.0,50692420,577,31,45907,1782500056.1834319
25086,25.083748,0.2878843,0.20685089,385.0,50683890,495,31,46124,1782500056.2816498
25061,25.05875,0.28759676,0.20668072,335.0,50689140,514,31,14137,1782500056.3802586
25114,25.108881,0.30148953,0.44360414,369.0,50713590,503,30,36530,1782500056.984567
25068,25.064697,-0.0066459794,0.44285753,356.0,50908770,499,30,27534,1782500056.984567
25115,25.11126,0.14742453,0.44362038,385.0,50848230,492,30,46711,1782500057.1812816
25081,25.077696,-0.006649311,0.44306853,377.0,50843770,493,30,41005,1782500057.8836834
25054,25.053392,-0.019928958,0.20663306,364.0,50843770,562,31,31967,1782500057.8836834
25064,25.063393,-0.019936647,0.20670113,374.0,50871940,573,31,38367,1782500058.4816046
25122,25.118258,0.14746569,0.443734,396.0,50806790,478,30,53861,1782500059.2803075
25063,25.059267,0.14711884,0.44277635,357.0,50698390,471,30,28221,1782500059.482277
25049,25.046753,0.28745872,0.20659903,325.0,50699780,582,31,7918,1782500060.0811281
25056,25.050892,0.30079275,0.44266275,364.0,50701160,460,30,31927,1782500060.282757
25072,25.068266,0.14717175,0.44292244,376.0,50798540,507,30,40130,1782500060.282757
25114,25.111746,0.28820637,0.20704147,380.0,50735390,524,31,43349,1782500061.184166
25114,25.113392,-0.019975098,0.20704147,385.0,50882760,555,31,46347,1782500061.3802998
25069,25.065697,-0.0066462355,0.44287375,403.0,50894080,490,30,57134,1782500061.979291
