calculated_range,x,y,z,intensity,t,reflectivity,ring,ambient,range,timestamp,cloud_index
25.075254,25.07275,0.28775778,0.20677601,326.0,50712410,543,31,8547,25075,1782500036.983073,41
25.079256,25.078045,0.13393031,0.20680323,369.0,50809640,519,31,35798,25079,1782500036.983073,41
25.092255,25.089748,0.28795332,0.20689172,345.0,50719160,570,31,20645,25092,1782500037.0791547,42
25.08561,25.079887,0.30114114,0.44313344,369.0,50726720,512,30,35952,25085,1782500037.1795561,43
25.074255,25.073046,0.13390349,0.2067692,364.0,50824150,592,31,32788,25074,1782500037.1795561,43
25.08861,25.082886,0.30117717,0.44318214,364.0,50749050,428,30,32676,25088,1782500037.2776673,44
25.077255,25.076044,0.13391958,0.20678963,343.0,50846570,569,31,19133,25077,1782500037.2776673,44
25.08061,25.076696,-0.006649055,0.4430523,387.0,50969990,478,30,47363,25080,1782500037.3824408,45
25.079609,25.075264,0.14721291,0.44303605,341.0,50878480,513,30,18211,25079,1782500037.4804177,46
25.07161,25.067265,0.14716586,0.4429062,393.0,50843400,461,30,51052,25071,1782500037.5796163,47
25.072256,25.071045,0.13389274,0.2067556,378.0,50843400,538,31,41227,25072,1782500037.5796163,47
25.105608,25.099882,0.3013814,0.44345805,379.0,50699450,467,30,42863,25105,1782500037.6807237,48
25.071253,25.070393,-0.01994203,0.20674878,345.0,50857400,571,31,20276,25071,1782500037.7812543,49
25.107609,25.101883,0.30140543,0.44349054,371.0,50652190,490,30,37737,25107,1782500037.8795412,50
25.08561,25.081696,-0.0066503366,0.44313344,414.0,50847150,459,30,63915,25085,1782500037.8795412,50
25.105253,25.102747,0.28810287,0.20698021,394.0,50652190,544,31,51891,25105,1782500037.8795412,50
25.09261,25.086885,0.30122524,0.44324705,361.0,50676380,467,30,31286,25092,1782500038.0810077,52
25.082256,25.081045,0.13394642,0.20682366,354.0,50773710,521,31,26406,25082,1782500038.0810077,52
25.084608,25.080263,0.1472423,0.4431172,405.0,50786890,433,30,58379,25084,1782500038.1849546,53
25.08761,25.083263,0.14725994,0.4431659,402.0,50797750,470,30,56979,25087,1782500038.280428,54
25.080254,25.07775,0.2878153,0.20681004,364.0,50700320,534,31,32585,25080,1782500038.280428,54
25.096252,25.093748,0.28799933,0.20691895,358.0,50745770,520,31,29171,25096,1782500038.3784926,55
25.10161,25.095884,0.30133337,0.44339314,389.0,50737820,476,30,49043,25101,1782500038.5792663,57
25.090609,25.086262,0.14727756,0.4432146,390.0,50779540,472,30,49474,25090,1782500038.9814558,61
25.063255,25.062046,0.13384445,0.20669432,357.0,50779540,540,31,27854,25063,1782500038.9814558,61
25.095255,25.094044,0.13401619,0.20691215,380.0,50792460,517,31,43029,25095,1782500039.079134,62
25.08661,25.082264,0.14725405,0.4431497,365.0,50772990,511,30,33454,25086,1782500039.1777442,63
25.094255,25.093044,0.13401082,0.20690534,356.0,50763530,487,31,28065,25094,1782500039.2813447,64
25.071611,25.067698,-0.006646748,0.4429062,399.0,50841670,491,30,54660,25071,1782500039.3785455,65
25.097609,25.091885,0.3012853,0.4433282,362.0,50658450,513,30,31746,25097,1782500039.4875472,66
25.106253,25.103746,0.28811434,0.20698702,371.0,50658450,542,31,37434,25106,1782500039.4875472,66
25.084612,25.080696,-0.0066500804,0.4431172,408.0,50887520,481,30,60633,25084,1782500039.5811524,67
25.06961,25.065266,0.14715411,0.44287375,386.0,50831690,493,30,46434,25069,1782500039.679699,68
25.055609,25.051699,-0.006642647,0.44264653,367.0,50929470,504,30,34170,25055,1782500039.679699,68
25.068254,25.067045,0.13387129,0.20672835,373.0,50831690,542,31,37978,25068,1782500039.679699,68
25.10261,25.096884,0.30134538,0.44340938,356.0,50749900,502,30,28121,25102,1782500039.881026,70
25.10461,25.10026,0.14735988,0.44344184,386.0,50847370,481,30,47184,25104,1782500039.881026,70
25.08261,25.078264,0.14723054,0.44308475,361.0,50853250,470,30,31079,25082,1782500040.1811247,73
25.088253,25.087044,0.13397862,0.20686449,380.0,50853250,574,31,42588,25088,1782500040.1811247,73
25.07661,25.072697,-0.0066480297,0.44298735,363.0,50883540,473,30,32225,25076,1782500040.4826846,76
25.074253,25.073393,-0.019944338,0.2067692,372.0,50865150,564,31,37341,25074,1782500040.7834477,79
25.066612,25.062698,-0.0066454667,0.44282505,410.0,50886480,458,30,61018,25066,1782500041.0843556,82
25.064257,25.063046,0.13384981,0.20670113,367.0,50773610,584,31,34538,25064,1782500041.4796853,86
25.078611,25.074696,-0.0066485424,0.44301984,393.0,50927630,498,30,50984,25078,1782500042.0783696,92
25.101254,25.098747,0.28805685,0.20695299,362.0,50618750,475,31,32032,25101,1782500042.8797746,100
25.08761,25.083694,-0.0066508492,0.4431659,391.0,50812280,472,30,50045,25087,1782500042.9778867,101
25.078611,25.074265,0.14720702,0.44301984,409.0,50754710,465,30,61227,25078,1782500043.0805326,102
25.116608,25.11088,0.30151355,0.4436366,380.0,50778690,470,30,43692,25116,1782500043.5806804,107
25.108253,25.105747,0.28813735,0.20700063,396.0,50778690,554,31,53156,25108,1782500043.5806804,107
25.084608,25.078886,0.30112913,0.4431172,375.0,50772520,487,30,39836,25084,1782500043.6808856,108
25.080254,25.079044,0.13393568,0.20681004,355.0,50885000,553,31,26820,25080,1782500043.7827187,109
25.10961,25.103882,0.30142948,0.443523,387.0,50766530,519,30,47708,25109,1782500043.8817503,110
25.08361,25.079264,0.14723642,0.443101,384.0,50839500,484,30,45501,25083,1782500043.9844232,111
25.06461,25.060698,-0.006644954,0.4427926,402.0,50937220,494,30,56393,25064,1782500043.9844232,111
25.088253,25.085749,0.2879073,0.20686449,366.0,50712940,558,31,33864,25088,1782500044.2811868,114
25.110252,25.107746,0.28816035,0.20701425,353.0,50713430,571,31,25995,25110,1782500044.3795435,115
25.073254,25.072393,-0.019943569,0.20676239,383.0,50908580,543,31,44358,25073,1782500044.3795435,115
25.060253,25.059393,-0.019933572,0.2066739,376.0,50874370,515,31,39869,25060,1782500044.7806902,119
25.09261,25.088263,0.14728932,0.44324705,412.0,50845170,479,30,63332,25092,1782500044.9858649,121
25.07461,25.070265,0.14718351,0.4429549,404.0,50928760,491,30,57864,25074,1782500045.1857781,123
25.104609,25.098883,0.3013694,0.44344184,399.0,50784170,444,30,54949,25104,1782500045.4862955,126
25.070257,25.069046,0.13388202,0.20674197,363.0,50799170,525,31,31827,25070,1782500045.683248,128
25.061253,25.060392,-0.019934341,0.20668072,362.0,50896860,565,31,30817,25061,1782500045.683248,128
25.091253,25.088749,0.2879418,0.20688492,391.0,50665870,495,31,50003,25091,1782500045.7800298,129
25.074614,25.070698,-0.006647517,0.4429549,391.0,50864460,497,30,49658,25074,1782500045.981211,131
25.090609,25.084887,0.30120122,0.4432146,378.0,50690560,469,30,41936,25090,1782500046.780105,139
25.067253,25.066393,-0.019938955,0.20672156,354.0,50860250,540,31,26036,25067,1782500046.8844993,140
25.111256,25.108747,0.28817186,0.20702104,374.0,50680000,517,31,39560,25111,1782500046.9843757,141
25.07261,25.068697,-0.0066470047,0.44292244,415.0,50912500,449,30,64334,25072,1782500047.2818248,144
25.095255,25.092749,0.28798783,0.20691215,363.0,50704510,532,31,32240,25095,1782500048.7804034,159
25.058254,25.057392,-0.019932033,0.2066603,331.0,50949050,551,31,11373,25058,1782500049.2813478,164
25.11861,25.11288,0.3015376,0.44366905,389.0,50685000,496,30,49271,25118,1782500049.7809105,169
25.075611,25.071697,-0.0066477736,0.44297114,406.0,50872690,452,30,58721,25075,1782500050.486523,176
25.117609,25.11188,0.3015256,0.44365284,377.0,50743120,491,30,41699,25117,1782500052.1845822,193
25.09861,25.094261,0.14732459,0.44334444,404.0,50791460,487,30,58373,25098,1782500052.281444,194
25.097254,25.094748,0.28801084,0.20692575,356.0,50694000,534,31,27861,25097,1782500052.4795048,196
25.056255,25.055046,0.13380688,0.20664668,335.0,50786300,534,31,13940,25056,1782500052.6800914,198
25.115608,25.10988,0.30150154,0.44362038,388.0,50626950,471,30,48704,25115,1782500052.885795,200
25.062252,25.061392,-0.01993511,0.20668752,374.0,50954660,520,31,38614,25062,1782500054.9824746,221
25.098253,25.095747,0.28802234,0.20693256,384.0,50692420,577,31,45907,25098,1782500056.1834319,233
25.086252,25.083748,0.2878843,0.20685089,385.0,50683890,495,31,46124,25086,1782500056.2816498,234
25.114609,25.108881,0.30148953,0.44360414,369.0,50713590,503,30,36530,25114,1782500056.984567,241
25.068611,25.064697,-0.0066459794,0.44285753,356.0,50908770,499,30,27534,25068,1782500056.984567,241
25.08161,25.077696,-0.006649311,0.44306853,377.0,50843770,493,30,41005,25081,1782500057.8836834,250
25.054255,25.053392,-0.019928958,0.20663306,364.0,50843770,562,31,31967,25054,1782500057.8836834,250
25.064253,25.063393,-0.019936647,0.20670113,374.0,50871940,573,31,38367,25064,1782500058.4816046,256
25.07261,25.068266,0.14717175,0.44292244,376.0,50798540,507,30,40130,25072,1782500060.282757,274
25.06961,25.065697,-0.0066462355,0.44287375,403.0,50894080,490,30,57134,25069,1782500061.979291,291
