calculated_range,x,y,z,reflectance,return_index,last_return_index,sensor_id,azimuth,elevation,depth,line_index,frame_index,detector_site_id,scan_checkpoint,existence_probability_percent,data_qualifier,blockage_level,timestamp,cloud_index
25.032227,25.021791,0.4811301,0.53928787,0.6622925,1,1,0,0.019226074,0.02154541,25.032227,26,178,0,0,255,2,0,1782505550.5292168,4
25.02905,25.019562,0.4291496,0.5392195,0.8703613,1,1,0,0.017150879,0.02154541,25.029053,26,178,0,0,255,2,0,1782505550.5292168,4
25.03125,25.022596,0.37726134,0.5392668,0.82006836,1,1,0,0.015075684,0.02154541,25.03125,26,178,0,0,255,2,0,1782505550.5292168,4
25.032227,25.024355,0.32381952,0.5377604,0.7342529,1,1,0,0.012939453,0.021484375,25.032227,26,178,0,0,255,2,0,1782505550.5292168,4
25.03003,25.022776,0.2718646,0.53771317,0.70217896,1,1,0,0.010864258,0.021484375,25.03003,26,178,0,0,255,2,0,1782505550.5292168,4
25.02905,25.022308,0.21992831,0.5376922,0.85562134,1,1,0,0.0087890625,0.021484375,25.029053,26,178,0,0,255,2,0,1782505550.5292168,4
25.03125,25.02251,0.58657247,0.30554965,0.7619934,1,1,0,0.0234375,0.012207031,25.03125,28,178,0,0,255,2,0,1782505550.5292168,4
25.03125,25.023687,0.53311694,0.30707735,0.7403259,1,1,0,0.02130127,0.012268066,25.03125,28,178,0,0,255,2,0,1782505550.5292168,4
25.027098,25.020609,0.48110735,0.305499,0.70739746,1,1,0,0.019226074,0.012207031,25.0271,28,178,0,0,255,2,0,1782505550.5292168,4
25.033447,25.02876,0.37582627,0.30557647,0.85562134,1,1,0,0.015014648,0.012207031,25.033447,28,178,0,0,255,2,0,1782505550.5292168,4
25.03296,25.029,0.32387963,0.3055705,0.8105469,1,1,0,0.012939453,0.012207031,25.032959,28,178,0,0,255,2,0,1782505550.5292168,4
25.032717,25.029373,0.27193627,0.30556753,0.7715454,1,1,0,0.010864258,0.012207031,25.032715,28,178,0,0,255,2,0,1782505550.5292168,4
25.03003,25.018982,0.5757948,0.47050753,0.68673706,1,1,0,0.023010254,0.018798828,25.03003,29,178,1,0,255,2,0,1782505550.5292168,4
25.028566,25.01866,0.52384365,0.47048,0.72720337,1,1,0,0.020935059,0.018798828,25.028564,29,178,1,0,255,2,0,1782505550.5292168,4
25.032957,25.024084,0.4720068,0.4705626,0.92233276,1,1,0,0.018859863,0.018798828,25.032959,29,178,1,0,255,2,0,1782505550.5292168,4
25.031738,25.023815,0.4185281,0.47053966,0.8319702,1,1,0,0.016723633,0.018798828,25.031738,29,178,1,0,255,2,0,1782505550.5292168,4
25.029541,25.022434,0.3665658,0.47049835,0.81347656,1,1,0,0.0146484375,0.018798828,25.029541,29,178,1,0,255,2,0,1782505550.5292168,4
25.029543,25.023142,0.31463858,0.47049835,0.8935852,1,1,0,0.012573242,0.018798828,25.029541,29,178,1,0,255,2,0,1782505550.5292168,4
25.028564,25.02278,0.26117253,0.47048,0.77853394,1,1,0,0.010437012,0.018798828,25.028564,29,178,1,0,255,2,0,1782505550.5292168,4
25.035645,25.027967,0.5760016,0.22920498,0.657959,1,1,0,0.023010254,0.009155273,25.035645,31,178,1,0,255,2,0,1782505550.5292168,4
25.032959,25.026424,0.52400625,0.2291804,0.9942322,1,1,0,0.020935059,0.009155273,25.032959,31,178,1,0,255,2,0,1782505550.5292168,4
25.029541,25.02407,0.47047862,0.2291491,0.73028564,1,1,0,0.018798828,0.009155273,25.029541,31,178,1,0,255,2,0,1782505550.5292168,4
25.025145,25.020597,0.4184743,0.22910887,0.750824,1,1,0,0.016723633,0.009155273,25.025146,31,178,1,0,255,2,0,1782505550.5292168,4
25.025145,25.021412,0.36655083,0.22910887,0.8442688,1,1,0,0.0146484375,0.009155273,25.025146,31,178,1,0,255,2,0,1782505550.5292168,4
25.029541,25.026533,0.3131535,0.2291491,0.7713623,1,1,0,0.012512207,0.009155273,25.029541,31,178,1,0,255,2,0,1782505550.5292168,4
25.026367,25.023954,0.2611848,0.22912005,0.8483887,1,1,0,0.010437012,0.009155273,25.026367,31,178,1,0,255,2,0,1782505550.5292168,4
25.031006,25.021723,0.58502597,0.34984824,0.7940674,1,1,0,0.023376465,0.013977051,25.031006,60,178,0,0,255,2,0,1782505550.5292168,4
25.032717,25.024635,0.53313714,0.3468167,0.7680664,1,1,0,0.02130127,0.0138549805,25.032715,60,178,0,0,255,2,0,1782505550.5292168,4
25.034912,25.02787,0.47971883,0.34990284,1.0272522,1,1,0,0.019165039,0.013977051,25.034912,60,178,0,0,255,2,0,1782505550.5292168,4
25.031248,25.025085,0.4277164,0.35443458,0.6779175,1,1,0,0.017089844,0.014160156,25.03125,60,178,0,0,255,2,0,1782505550.5292168,4
25.031252,25.0259,0.37425554,0.35748982,0.6657715,1,1,0,0.014953613,0.014282227,25.03125,60,178,0,0,255,2,0,1782505550.5292168,4
25.03125,25.026556,0.32232028,0.3620727,0.95269775,1,1,0,0.012878418,0.014465332,25.03125,60,178,0,0,255,2,0,1782505550.5292168,4
25.032715,25.028591,0.27039996,0.36514935,1.2197266,1,1,0,0.010803223,0.014587402,25.032715,60,178,0,0,255,2,0,1782505550.5292168,4
25.02954,25.01667,0.5757416,0.55908513,0.8545532,1,1,0,0.023010254,0.022338867,25.029541,61,178,1,0,255,2,0,1782505550.5292168,4
25.043455,25.031685,0.5225879,0.5624522,0.96328735,1,1,0,0.020874023,0.022460938,25.043457,61,178,1,0,255,2,0,1782505550.5292168,4
25.030762,25.019924,0.4704007,0.5667492,0.8833008,1,1,0,0.018798828,0.022644043,25.030762,61,178,1,0,255,2,0,1782505550.5292168,4
25.027344,25.017384,0.41689318,0.5697261,0.82580566,1,1,0,0.016662598,0.022766113,25.027344,61,178,1,0,255,2,0,1782505550.5292168,4
25.026367,25.017115,0.3649606,0.5742852,0.80319214,1,1,0,0.014587402,0.022949219,25.026367,61,178,1,0,255,2,0,1782505550.5292168,4
25.029541,25.020922,0.3130833,0.57741255,0.8956299,1,1,0,0.012512207,0.023071289,25.029541,61,178,1,0,255,2,0,1782505550.5292168,4
25.035156,25.02704,0.2596893,0.58212495,0.9829407,1,1,0,0.010375977,0.023254395,25.035156,61,178,1,0,255,2,0,1782505550.5292168,4
25.031252,25.018532,0.5880071,0.5392668,1.0732117,1,1,0,0.023498535,0.02154541,25.03125,26,179,0,0,255,2,0,1782505550.6296663,5
25.031984,25.021519,0.4826526,0.5392826,0.72473145,1,1,0,0.01928711,0.02154541,25.031982,26,179,0,0,255,2,0,1782505550.6296663,5
25.031006,25.02149,0.43071026,0.5392616,0.7307739,1,1,0,0.017211914,0.02154541,25.031006,26,179,0,0,255,2,0,1782505550.6296663,5
25.03125,25.022629,0.37726182,0.5377394,0.72732544,1,1,0,0.015075684,0.021484375,25.03125,26,179,0,0,255,2,0,1782505550.6296663,5
25.032225,25.024334,0.3253469,0.5377604,0.71432495,1,1,0,0.013000488,0.021484375,25.032227,26,179,0,0,255,2,0,1782505550.6296663,5
25.032227,25.024956,0.27341586,0.5377604,0.69525146,1,1,0,0.010925293,0.021484375,25.032227,26,179,0,0,255,2,0,1782505550.6296663,5
